
"SYSDATE","INST_ID","MACHINE","PGA_USED_MEM_MB","PGA_ALLOC_MEM_MB"
"02/05/2021",2,"radiusbr01",239,293
"02/05/2021",1,"corediam11",244,270
"02/05/2021",1,"radiusbr02",255,306
"02/05/2021",2,"radiusbr02",300,368
"02/05/2021",1,"radiusbr01",319,381
"02/05/2021",2,"coreserv2",320,372
"02/05/2021",1,"coreserv3",343,389
"02/05/2021",2,"coreradius2",353,436
"02/05/2021",2,"corediam12",355,390
"02/05/2021",1,"coreradius1",368,450
"02/05/2021",1,"diamsp03",370,494
"02/05/2021",1,"corediam5",372,413
"02/05/2021",1,"corework1",383,564
"02/05/2021",2,"corediam15",390,429
"02/05/2021",2,"corediam13",400,446
"02/05/2021",2,"coreradius1",424,523
"02/05/2021",1,"coreradius2",465,564
"02/05/2021",2,"corediam14",467,513
"02/05/2021",2,"corediam2",470,520
"02/05/2021",1,"radiusbr04",470,564
"02/05/2021",2,"coreserv3",471,592
"02/05/2021",2,"corediam1",471,526
"02/05/2021",1,"corework2",473,5630
"02/05/2021",2,"diamsp01",476,648
"02/05/2021",2,"corediam4",479,528
"02/05/2021",2,"corework3",518,795
"02/05/2021",1,"corediam4",537,593
"02/05/2021",1,"corediam2",547,599
"02/05/2021",1,"corediam1",548,605
"02/05/2021",1,"diamsp01",549,729
"02/05/2021",1,"corediam14",550,607
"02/05/2021",1,"radiusbr03",558,667
"02/05/2021",2,"radiusbr05",564,691
"02/05/2021",1,"corediam13",624,686
"02/05/2021",2,"corediam5",628,693
"02/05/2021",1,"corediam15",635,700
"02/05/2021",2,"diamsp03",638,869
"02/05/2021",1,"coreradius3",665,814
"02/05/2021",2,"coreradius5",669,824
"02/05/2021",1,"corediam12",675,749
"02/05/2021",1,"coreserv2",676,799
"02/05/2021",1,"coreradius4",729,887
"02/05/2021",2,"coreserv1",745,902
"02/05/2021",2,"corediam11",746,825
"02/05/2021",2,"corework1",794,5102
"02/05/2021",2,"corediam16",812,898
"02/05/2021",2,"diamsp11",848,1154
"02/05/2021",1,"diamsp12",955,1266
"02/05/2021",1,"diamsp13",985,1303
"02/05/2021",1,"corediam6",1005,1103
"02/05/2021",1,"corediam3",1026,1128
"02/05/2021",2,"corework2",1050,9519
"02/05/2021",1,"diamsp02",1058,1400
"02/05/2021",1,"corework3",1434,4499
"02/05/2021",1,"coresup2dbadm01.om.dsn.inet",1471,1919
"02/05/2021",2,"coresup2dbadm02.om.dsn.inet",1635,2133
"03/05/2021",2,"portalapi1",3,3
"03/05/2021",2,"coresup1dbadm01.om.dsn.inet",4,5
"03/05/2021",2,"coresup2dbadm01.om.dsn.inet",5,49
"03/05/2021",2,"coresup1dbadm02.om.dsn.inet",5,6
"03/05/2021",2,"coresupoem",14,16
"03/05/2021",2,"diamsp02",19,26
"03/05/2021",2,"portalapi2",21,23
"03/05/2021",1,"coresupoem",26,33
"03/05/2021",2,"opsm2m11.ah-internode.dsn.inet",27,33
"03/05/2021",2,"portalweb2",27,49
"03/05/2021",1,"radiusbr05",27,32
"03/05/2021",1,"portalapi2",28,31
"03/05/2021",1,"coreevents2",31,40
"03/05/2021",1,"opsm2m11.ah-internode.dsn.inet",31,39
"03/05/2021",2,"corediam3",35,38
"03/05/2021",2,"portalweb1",38,57
"03/05/2021",1,"smshr2",41,56
"03/05/2021",1,"portalapi1",46,51
"03/05/2021",2,"corediam6",54,59
"03/05/2021",1,"coreserv1",56,71
"03/05/2021",1,"confluence1",62,70
"03/05/2021",1,"smshr1",62,84
"03/05/2021",2,"radiusbr03",65,80
"03/05/2021",2,"confluence1",70,77
"03/05/2021",1,"corerec5",81,121
"03/05/2021",1,"corerec1",89,108
"03/05/2021",2,"diamsp13",90,125
"03/05/2021",2,"corerec3",92,123
"03/05/2021",2,"corerec4",95,128
"03/05/2021",2,"smshr1",101,119
"03/05/2021",2,"diamsp12",110,151
"03/05/2021",2,"coreradius4",112,137
"03/05/2021",2,"smshr2",114,142
"03/05/2021",2,"coreradius3",118,146
"03/05/2021",2,"corerec2",126,168
"03/05/2021",1,"corerec4",127,167
"03/05/2021",2,"coreevents2",127,147
"03/05/2021",1,"corerec2",131,186
"03/05/2021",2,"corerec1",133,180
"03/05/2021",1,"diamsp11",142,191
"03/05/2021",1,"portalweb2",143,203
"03/05/2021",1,"coreradius5",145,176
"03/05/2021",1,"portalweb1",146,202
"03/05/2021",2,"corerec5",147,205
"03/05/2021",2,"coreevents1",154,175
"03/05/2021",1,"corerec3",154,209
"03/05/2021",2,"radiusbr04",159,194
"03/05/2021",1,"corediam16",169,191
"03/05/2021",2,"radiusbr01",240,295
"03/05/2021",1,"corediam11",244,273
"03/05/2021",1,"radiusbr02",256,303
"03/05/2021",2,"radiusbr02",301,369
"03/05/2021",1,"radiusbr01",319,377
"03/05/2021",2,"coreserv2",341,403
"03/05/2021",2,"coreradius2",353,437
"03/05/2021",2,"corediam12",356,394
"03/05/2021",1,"coreradius1",368,451
"03/05/2021",1,"corediam5",373,418
"03/05/2021",1,"diamsp03",374,496
"03/05/2021",2,"corediam15",391,435
"03/05/2021",2,"corediam13",401,450
"03/05/2021",2,"coreradius1",425,524
"03/05/2021",1,"coreradius2",466,568
"03/05/2021",2,"corediam14",468,517
"03/05/2021",1,"radiusbr04",470,558
"03/05/2021",2,"corediam2",471,524
"03/05/2021",2,"corediam1",472,529
"03/05/2021",2,"corediam4",480,531
"03/05/2021",2,"diamsp01",481,651
"03/05/2021",2,"corework3",526,831
"03/05/2021",1,"coreserv3",527,1980
"03/05/2021",1,"corediam4",538,601
"03/05/2021",1,"corediam2",548,601
"03/05/2021",1,"corediam1",549,610
"03/05/2021",1,"corediam14",551,611
"03/05/2021",1,"diamsp01",554,732
"03/05/2021",1,"radiusbr03",559,662
"03/05/2021",2,"radiusbr05",566,693
"03/05/2021",2,"coreserv3",606,5455
"03/05/2021",1,"corediam13",625,693
"03/05/2021",2,"corediam5",631,698
"03/05/2021",1,"corediam15",636,705
"03/05/2021",2,"diamsp03",643,872
"03/05/2021",2,"corework1",661,1039
"03/05/2021",1,"coreradius3",666,829
"03/05/2021",2,"coreradius5",669,824
"03/05/2021",1,"corediam12",677,760
"03/05/2021",1,"coreserv2",693,5146
"03/05/2021",1,"coreradius4",730,892
"03/05/2021",1,"corework3",735,2486
"03/05/2021",2,"corediam11",748,840
"03/05/2021",2,"coreserv1",809,1002
"03/05/2021",2,"corediam16",814,904
"03/05/2021",1,"corework1",855,4618
"03/05/2021",2,"diamsp11",859,1163
"03/05/2021",2,"corework2",898,5418
"03/05/2021",1,"diamsp12",965,1271
"03/05/2021",1,"diamsp13",995,1308
"03/05/2021",1,"corediam6",1007,1113
"03/05/2021",1,"corediam3",1029,1145
"03/05/2021",1,"diamsp02",1069,1404
"03/05/2021",1,"coresup2dbadm01.om.dsn.inet",1503,1929
"03/05/2021",1,"corework2",1545,4066
"03/05/2021",2,"coresup2dbadm02.om.dsn.inet",1652,2134
"04/05/2021",2,"portalapi1",3,3
"04/05/2021",2,"coresup1dbadm01.om.dsn.inet",4,5
"04/05/2021",2,"coresup1dbadm02.om.dsn.inet",5,6
"04/05/2021",1,"PC-519403",6,9
"04/05/2021",2,"coresup2dbadm01.om.dsn.inet",8,57
"04/05/2021",2,"coresupoem",14,16
"04/05/2021",2,"diamsp02",19,26
"04/05/2021",2,"portalapi2",21,23
"04/05/2021",2,"portalweb2",27,49
"04/05/2021",1,"radiusbr05",27,32
"04/05/2021",2,"opsm2m11.ah-internode.dsn.inet",27,33
"04/05/2021",1,"portalapi2",28,31
"04/05/2021",1,"opsm2m11.ah-internode.dsn.inet",31,38
"04/05/2021",1,"coreevents2",31,40
"04/05/2021",2,"corediam3",35,38
"04/05/2021",2,"portalweb1",38,57
"04/05/2021",1,"smshr2",41,56
"04/05/2021",1,"portalapi1",46,51
"04/05/2021",2,"corediam6",54,59
"04/05/2021",2,"confluence1",58,64
"04/05/2021",1,"coresupoem",59,68
"04/05/2021",1,"smshr1",62,83
"04/05/2021",1,"confluence1",70,77
"04/05/2021",1,"corerec5",82,121
"04/05/2021",1,"corerec1",89,109
"04/05/2021",2,"radiusbr03",89,106
"04/05/2021",2,"diamsp13",91,126
"04/05/2021",2,"corerec4",96,128
"04/05/2021",2,"corerec3",99,137
"04/05/2021",2,"smshr1",101,119
"04/05/2021",2,"diamsp12",112,152
"04/05/2021",2,"coreradius4",112,138
"04/05/2021",2,"smshr2",114,142
"04/05/2021",2,"coreradius3",119,147
"04/05/2021",2,"corerec2",126,171
"04/05/2021",1,"corerec4",127,167
"04/05/2021",2,"coreevents2",127,147
"04/05/2021",1,"corerec2",132,186
"04/05/2021",2,"corerec1",133,183
"04/05/2021",1,"portalweb2",143,203
"04/05/2021",1,"diamsp11",143,192
"04/05/2021",1,"coreradius5",145,178
"04/05/2021",1,"portalweb1",146,205
"04/05/2021",2,"corerec5",148,205
"04/05/2021",2,"coreevents1",155,176
"04/05/2021",1,"corerec3",156,218
"04/05/2021",2,"radiusbr04",160,195
"04/05/2021",1,"corediam16",170,191
"04/05/2021",1,"corediam11",245,274
"04/05/2021",2,"radiusbr01",248,303
"04/05/2021",1,"radiusbr02",256,301
"04/05/2021",2,"radiusbr02",309,379
"04/05/2021",1,"corework2",313,455
"04/05/2021",1,"radiusbr01",347,410
"04/05/2021",2,"coreradius2",353,437
"04/05/2021",2,"corediam12",357,397
"04/05/2021",1,"coreradius1",369,453
"04/05/2021",1,"corediam5",374,418
"04/05/2021",1,"diamsp03",376,497
"04/05/2021",2,"coreserv2",381,443
"04/05/2021",2,"corediam15",392,437
"04/05/2021",2,"corediam13",402,451
"04/05/2021",2,"coreradius1",425,526
"04/05/2021",1,"coreserv1",435,506
"04/05/2021",2,"coreserv1",450,537
"04/05/2021",1,"coreradius2",467,570
"04/05/2021",2,"corediam14",469,520
"04/05/2021",1,"radiusbr04",471,556
"04/05/2021",2,"corediam2",472,526
"04/05/2021",2,"corediam1",473,531
"04/05/2021",1,"coreserv3",478,568
"04/05/2021",2,"corediam4",481,535
"04/05/2021",2,"diamsp01",487,653
"04/05/2021",1,"corework3",511,775
"04/05/2021",2,"corework3",539,859
"04/05/2021",1,"corediam4",540,600
"04/05/2021",1,"corediam2",550,602
"04/05/2021",1,"corediam1",551,611
"04/05/2021",1,"corediam14",552,612
"04/05/2021",1,"diamsp01",560,736
"04/05/2021",2,"radiusbr05",567,695
"04/05/2021",1,"radiusbr03",579,682
"04/05/2021",1,"corediam13",627,695
"04/05/2021",2,"corediam5",632,703
"04/05/2021",2,"coreserv3",638,769
"04/05/2021",1,"corediam15",638,707
"04/05/2021",2,"diamsp03",653,875
"04/05/2021",1,"coreradius3",668,834
"04/05/2021",2,"coreradius5",671,829
"04/05/2021",1,"corediam12",679,761
"04/05/2021",1,"coreserv2",685,823
"04/05/2021",2,"corework1",688,1075
"04/05/2021",1,"coreradius4",731,894
"04/05/2021",2,"corework2",748,1178
"04/05/2021",2,"corediam11",749,843
"04/05/2021",2,"corediam16",816,910
"04/05/2021",1,"corework1",825,4975
"04/05/2021",2,"diamsp11",871,1167
"04/05/2021",1,"diamsp12",973,1273
"04/05/2021",1,"diamsp13",1006,1311
"04/05/2021",1,"corediam6",1009,1114
"04/05/2021",1,"corediam3",1032,1145
"04/05/2021",1,"diamsp02",1077,1407
"04/05/2021",1,"coresup2dbadm01.om.dsn.inet",1497,1906
"04/05/2021",2,"coresup2dbadm02.om.dsn.inet",1717,2176
"05/05/2021",2,"corerec4",3,3
"05/05/2021",2,"DESKTOP-IPPE3CA",3,4
"05/05/2021",2,"coresup1dbadm01.om.dsn.inet",3,4
"05/05/2021",2,"coresup1dbadm02.om.dsn.inet",5,6
"05/05/2021",2,"portalweb12.ah-internode.dsn.inet",6,7
"05/05/2021",2,"corework13.ah-internode.dsn.inet",6,7
"05/05/2021",1,"portalweb11.ah-internode.dsn.inet",7,8
"05/05/2021",1,"portalapi11.ah-internode.dsn.inet",7,8
"05/05/2021",1,"portalapi12.ah-internode.dsn.inet",7,8
"05/05/2021",2,"coresup2dbadm01.om.dsn.inet",8,39
"05/05/2021",2,"portalweb11.ah-internode.dsn.inet",9,10
"05/05/2021",2,"portalapi11.ah-internode.dsn.inet",9,10
"05/05/2021",2,"portalapi12.ah-internode.dsn.inet",9,10
"05/05/2021",2,"portalapi1",9,10
"05/05/2021",1,"portalweb12.ah-internode.dsn.inet",10,11
"05/05/2021",2,"portalweb2",11,19
"05/05/2021",1,"portalweb1",12,17
"05/05/2021",1,"corerec4",14,15
"05/05/2021",2,"coresupoem",14,16
"05/05/2021",2,"coreserv12.ah-internode.dsn.inet",15,17
"05/05/2021",2,"coreserv11.ah-internode.dsn.inet",15,17
"05/05/2021",2,"coreserv13.ah-internode.dsn.inet",15,17
"05/05/2021",1,"portalweb2",16,22
"05/05/2021",2,"diamsp02",19,26
"05/05/2021",2,"portalweb1",20,27
"05/05/2021",2,"portalapi2",22,24
"05/05/2021",1,"corework13.ah-internode.dsn.inet",27,30
"05/05/2021",1,"radiusbr05",27,32
"05/05/2021",1,"portalapi2",28,30
"05/05/2021",1,"coreevents2",32,44
"05/05/2021",1,"corework12.ah-internode.dsn.inet",34,38
"05/05/2021",1,"corework11.ah-internode.dsn.inet",34,38
"05/05/2021",2,"corediam3",35,38
"05/05/2021",1,"portalapi1",40,44
"05/05/2021",1,"smshr2",41,56
"05/05/2021",1,"coresupoem",48,57
"05/05/2021",2,"corediam6",55,59
"05/05/2021",2,"confluence1",61,67
"05/05/2021",1,"smshr1",62,84
"05/05/2021",1,"confluence1",67,75
"05/05/2021",2,"corerec3",69,80
"05/05/2021",1,"corerec3",71,80
"05/05/2021",1,"corerec5",82,120
"05/05/2021",2,"diamsp13",92,126
"05/05/2021",2,"radiusbr03",93,115
"05/05/2021",2,"smshr1",101,124
"05/05/2021",2,"coreradius4",112,138
"05/05/2021",2,"diamsp12",114,153
"05/05/2021",2,"smshr2",114,142
"05/05/2021",2,"coreradius3",119,147
"05/05/2021",2,"coreevents2",128,149
"05/05/2021",1,"diamsp11",144,192
"05/05/2021",1,"coreradius5",145,179
"05/05/2021",2,"corerec5",148,210
"05/05/2021",2,"coreevents1",155,179
"05/05/2021",1,"corerec1",159,181
"05/05/2021",2,"radiusbr04",160,195
"05/05/2021",1,"corerec2",165,190
"05/05/2021",1,"corediam16",170,191
"05/05/2021",2,"coreserv3",183,208
"05/05/2021",1,"coreserv3",213,253
"05/05/2021",1,"corediam11",246,273
"05/05/2021",2,"radiusbr01",250,307
"05/05/2021",1,"radiusbr02",256,298
"05/05/2021",2,"radiusbr02",311,384
"05/05/2021",2,"opsm2m11",325,361
"05/05/2021",1,"radiusbr01",352,410
"05/05/2021",2,"coreradius2",354,439
"05/05/2021",2,"corediam12",358,398
"05/05/2021",1,"coreradius1",370,453
"05/05/2021",1,"corediam5",375,419
"05/05/2021",1,"diamsp03",378,498
"05/05/2021",2,"corediam15",394,439
"05/05/2021",2,"corediam13",404,453
"05/05/2021",2,"coreradius1",426,527
"05/05/2021",2,"coreserv1",456,546
"05/05/2021",1,"coreradius2",467,571
"05/05/2021",2,"corediam14",471,522
"05/05/2021",1,"radiusbr04",471,557
"05/05/2021",2,"corediam2",473,527
"05/05/2021",2,"corediam1",474,532
"05/05/2021",2,"corediam4",482,539
"05/05/2021",2,"diamsp01",491,655
"05/05/2021",2,"coreserv2",503,605
"05/05/2021",2,"corework1",509,793
"05/05/2021",1,"corediam4",540,601
"05/05/2021",1,"corediam2",551,602
"05/05/2021",1,"corediam1",552,612
"05/05/2021",1,"corediam14",554,615
"05/05/2021",1,"diamsp01",562,738
"05/05/2021",2,"radiusbr05",568,698
"05/05/2021",2,"corework3",569,885
"05/05/2021",1,"radiusbr03",583,684
"05/05/2021",1,"corediam13",629,699
"05/05/2021",2,"corediam5",634,706
"05/05/2021",1,"corediam15",640,707
"05/05/2021",2,"diamsp03",656,879
"05/05/2021",1,"coreradius3",668,836
"05/05/2021",2,"opsm2m11.ah-internode.dsn.inet",672,751
"05/05/2021",2,"coreradius5",672,831
"05/05/2021",1,"corework2",673,2715
"05/05/2021",1,"corediam12",681,764
"05/05/2021",1,"coreradius4",732,897
"05/05/2021",2,"corediam11",751,850
"05/05/2021",2,"corediam16",818,914
"05/05/2021",2,"corework2",841,1294
"05/05/2021",2,"diamsp11",878,1172
"05/05/2021",1,"diamsp12",977,1275
"05/05/2021",1,"diamsp13",1009,1312
"05/05/2021",1,"corediam6",1012,1117
"05/05/2021",1,"corediam3",1034,1147
"05/05/2021",1,"diamsp02",1080,1408
"05/05/2021",1,"corework1",1257,7375
"05/05/2021",1,"coresup2dbadm01.om.dsn.inet",1528,1959
"05/05/2021",2,"coresup2dbadm02.om.dsn.inet",1750,2196
"05/05/2021",1,"corework3",2342,7845
"06/05/2021",2,"coresup1dbadm01.om.dsn.inet",3,4
"06/05/2021",1,"coresup2dbadm02.om.dsn.inet",3,4
"06/05/2021",1,"opsm2m11.ah-internode.dsn.inet",3,4
"06/05/2021",1,"PC-519403",4,6
"06/05/2021",2,"coresup1dbadm02.om.dsn.inet",5,6
"06/05/2021",2,"portalweb12.ah-internode.dsn.inet",6,9
"06/05/2021",1,"portalweb11.ah-internode.dsn.inet",7,9
"06/05/2021",1,"portalapi11.ah-internode.dsn.inet",7,8
"06/05/2021",1,"portalapi12.ah-internode.dsn.inet",7,8
"06/05/2021",1,"corerec5",8,11
"06/05/2021",2,"coresup2dbadm01.om.dsn.inet",8,46
"06/05/2021",2,"portalapi1",9,10
"06/05/2021",2,"portalapi12.ah-internode.dsn.inet",9,10
"06/05/2021",2,"portalweb11.ah-internode.dsn.inet",9,13
"06/05/2021",2,"portalapi11.ah-internode.dsn.inet",9,10
"06/05/2021",1,"coreevents2",10,13
"06/05/2021",2,"portalweb2",11,20
"06/05/2021",1,"portalweb12.ah-internode.dsn.inet",11,18
"06/05/2021",1,"portalweb1",13,25
"06/05/2021",2,"coresupoem",14,16
"06/05/2021",2,"corework13.ah-internode.dsn.inet",15,17
"06/05/2021",2,"corework12.ah-internode.dsn.inet",15,17
"06/05/2021",2,"coreserv13.ah-internode.dsn.inet",15,16
"06/05/2021",2,"corework11.ah-internode.dsn.inet",15,17
"06/05/2021",2,"coreserv11.ah-internode.dsn.inet",15,16
"06/05/2021",2,"coreserv12.ah-internode.dsn.inet",15,17
"06/05/2021",1,"corework12.ah-internode.dsn.inet",17,19
"06/05/2021",1,"corework13.ah-internode.dsn.inet",17,19
"06/05/2021",1,"corework11.ah-internode.dsn.inet",17,19
"06/05/2021",1,"portalweb2",18,31
"06/05/2021",2,"diamsp02",20,26
"06/05/2021",2,"portalweb1",21,28
"06/05/2021",2,"portalapi2",22,24
"06/05/2021",1,"radiusbr05",27,32
"06/05/2021",1,"portalapi2",28,30
"06/05/2021",2,"corerec1",32,39
"06/05/2021",1,"coresupoem",33,41
"06/05/2021",2,"corediam3",37,40
"06/05/2021",1,"portalapi1",40,44
"06/05/2021",1,"smshr2",41,56
"06/05/2021",2,"corerec2",41,51
"06/05/2021",2,"opsm2m11.ah-internode.dsn.inet",52,58
"06/05/2021",2,"corediam6",57,62
"06/05/2021",1,"corework2",58,75
"06/05/2021",1,"smshr1",62,84
"06/05/2021",1,"confluence1",65,72
"06/05/2021",1,"corerec3",65,90
"06/05/2021",1,"corerec4",67,87
"06/05/2021",2,"confluence1",69,77
"06/05/2021",2,"corerec4",76,87
"06/05/2021",2,"corerec3",90,109
"06/05/2021",2,"diamsp13",93,128
"06/05/2021",2,"smshr1",101,123
"06/05/2021",2,"radiusbr03",110,133
"06/05/2021",2,"smshr2",114,142
"06/05/2021",2,"diamsp12",116,156
"06/05/2021",1,"corerec1",132,177
"06/05/2021",1,"corerec2",133,174
"06/05/2021",2,"coreevents2",143,159
"06/05/2021",1,"diamsp11",148,196
"06/05/2021",2,"coreevents1",155,173
"06/05/2021",2,"corerec5",164,199
"06/05/2021",1,"corediam16",177,198
"06/05/2021",2,"radiusbr04",179,215
"06/05/2021",2,"coreradius1",225,283
"06/05/2021",2,"coreserv2",234,272
"06/05/2021",1,"coreradius2",244,304
"06/05/2021",2,"coreradius2",248,312
"06/05/2021",1,"corediam11",255,285
"06/05/2021",1,"radiusbr02",257,305
"06/05/2021",1,"coreradius1",260,325
"06/05/2021",2,"radiusbr01",280,339
"06/05/2021",2,"coreserv3",337,358
"06/05/2021",1,"radiusbr01",354,420
"06/05/2021",1,"corework1",356,4295
"06/05/2021",2,"radiusbr02",360,431
"06/05/2021",2,"corediam12",373,407
"06/05/2021",1,"diamsp03",384,504
"06/05/2021",1,"corediam5",390,440
"06/05/2021",2,"corediam15",410,451
"06/05/2021",2,"corediam13",421,468
"06/05/2021",2,"coreserv1",424,475
"06/05/2021",1,"radiusbr04",471,562
"06/05/2021",2,"corediam14",491,535
"06/05/2021",2,"corediam2",493,542
"06/05/2021",2,"diamsp01",494,669
"06/05/2021",2,"corediam1",495,544
"06/05/2021",2,"corediam4",503,555
"06/05/2021",1,"corediam4",561,634
"06/05/2021",1,"diamsp01",569,747
"06/05/2021",1,"corediam2",573,627
"06/05/2021",1,"corediam1",573,643
"06/05/2021",1,"corediam14",575,646
"06/05/2021",1,"radiusbr03",585,691
"06/05/2021",2,"radiusbr05",631,762
"06/05/2021",1,"corediam13",654,737
"06/05/2021",2,"diamsp03",660,896
"06/05/2021",2,"corediam5",661,725
"06/05/2021",1,"coreradius5",661,825
"06/05/2021",1,"corediam15",666,746
"06/05/2021",1,"corediam12",707,805
"06/05/2021",1,"coreradius3",723,910
"06/05/2021",1,"coreradius4",749,933
"06/05/2021",2,"corediam11",783,868
"06/05/2021",2,"corework3",799,1087
"06/05/2021",2,"corework2",807,1123
"06/05/2021",2,"corediam16",854,936
"06/05/2021",2,"diamsp11",880,1196
"06/05/2021",2,"diamde12",888,986
"06/05/2021",2,"diamde11",888,986
"06/05/2021",2,"diamde13",889,986
"06/05/2021",2,"diamde03",890,986
"06/05/2021",2,"diamde02",891,986
"06/05/2021",2,"diamde01",895,988
"06/05/2021",1,"diamsp12",985,1291
"06/05/2021",1,"diamsp13",1016,1326
"06/05/2021",1,"corediam6",1052,1182
"06/05/2021",2,"corework1",1070,1404
"06/05/2021",1,"corediam3",1075,1208
"06/05/2021",1,"diamsp02",1089,1426
"06/05/2021",1,"coresup2dbadm01.om.dsn.inet",1528,2098
"06/05/2021",2,"coresup2dbadm02.om.dsn.inet",1699,2095
"07/05/2021",2,"coresup1dbadm01.om.dsn.inet",3,4
"07/05/2021",1,"opsm2m11.ah-internode.dsn.inet",3,4
"07/05/2021",2,"coresup2dbadm01.om.dsn.inet",4,10
"07/05/2021",2,"coresup1dbadm02.om.dsn.inet",5,6
"07/05/2021",2,"portalweb12.ah-internode.dsn.inet",6,9
"07/05/2021",1,"PC-519403",6,10
"07/05/2021",1,"portalapi12.ah-internode.dsn.inet",7,8
"07/05/2021",1,"portalweb11.ah-internode.dsn.inet",7,9
"07/05/2021",1,"portalapi11.ah-internode.dsn.inet",7,8
"07/05/2021",1,"opsm2m11",7,8
"07/05/2021",1,"corerec5",7,8
"07/05/2021",2,"portalapi11.ah-internode.dsn.inet",9,10
"07/05/2021",2,"portalweb11.ah-internode.dsn.inet",9,13
"07/05/2021",2,"portalapi12.ah-internode.dsn.inet",9,10
"07/05/2021",2,"portalapi1",9,10
"07/05/2021",1,"portalweb12.ah-internode.dsn.inet",11,18
"07/05/2021",1,"portalweb1",13,25
"07/05/2021",2,"coresupoem",18,35
"07/05/2021",2,"coreserv12.ah-internode.dsn.inet",18,24
"07/05/2021",2,"coreserv13.ah-internode.dsn.inet",19,25
"07/05/2021",2,"coreserv11.ah-internode.dsn.inet",20,25
"07/05/2021",2,"portalweb1",21,28
"07/05/2021",2,"portalapi2",21,24
"07/05/2021",2,"coreevents2",21,25
"07/05/2021",2,"portalweb2",21,35
"07/05/2021",1,"portalweb2",24,45
"07/05/2021",1,"radiusbr05",27,31
"07/05/2021",1,"portalapi2",28,30
"07/05/2021",2,"coreevents1",30,35
"07/05/2021",1,"corework11.ah-internode.dsn.inet",34,37
"07/05/2021",1,"corework12.ah-internode.dsn.inet",34,38
"07/05/2021",1,"corework13.ah-internode.dsn.inet",34,38
"07/05/2021",1,"coresupoem",36,60
"07/05/2021",2,"corerec1",38,48
"07/05/2021",1,"portalapi1",40,45
"07/05/2021",1,"smshr2",41,56
"07/05/2021",2,"corerec2",44,56
"07/05/2021",2,"confluence1",61,67
"07/05/2021",1,"smshr1",62,83
"07/05/2021",1,"confluence1",69,76
"07/05/2021",1,"corerec3",77,102
"07/05/2021",1,"corerec4",80,105
"07/05/2021",2,"corediam3",87,96
"07/05/2021",2,"corerec4",99,121
"07/05/2021",2,"smshr1",101,123
"07/05/2021",2,"radiusbr03",112,136
"07/05/2021",2,"smshr2",114,142
"07/05/2021",2,"diamsp02",115,158
"07/05/2021",2,"corerec3",119,153
"07/05/2021",2,"corework2",122,174
"07/05/2021",1,"coreevents1",138,152
"07/05/2021",1,"corerec1",145,194
"07/05/2021",1,"corerec2",148,203
"07/05/2021",1,"coreevents2",149,175
"07/05/2021",1,"diamsp11",152,202
"07/05/2021",2,"corerec5",159,199
"07/05/2021",2,"diamsp13",175,242
"07/05/2021",2,"radiusbr04",181,216
"07/05/2021",2,"corediam6",197,220
"07/05/2021",2,"diamsp12",200,273
"07/05/2021",2,"coreradius1",229,290
"07/05/2021",1,"corediam16",236,264
"07/05/2021",2,"opsm2m11",245,275
"07/05/2021",1,"coreradius2",250,312
"07/05/2021",2,"coreradius2",253,319
"07/05/2021",1,"radiusbr02",257,293
"07/05/2021",2,"coreserv2",264,351
"07/05/2021",1,"coreradius1",266,330
"07/05/2021",1,"corediam11",276,310
"07/05/2021",2,"radiusbr01",285,345
"07/05/2021",2,"opsm2m11.ah-internode.dsn.inet",298,333
"07/05/2021",1,"radiusbr01",354,403
"07/05/2021",2,"radiusbr02",367,445
"07/05/2021",1,"diamsp03",377,499
"07/05/2021",1,"coreserv3",383,444
"07/05/2021",1,"corediam5",391,443
"07/05/2021",2,"corediam12",392,434
"07/05/2021",2,"corediam15",407,463
"07/05/2021",2,"coreserv1",419,484
"07/05/2021",2,"corediam13",442,495
"07/05/2021",1,"radiusbr04",471,538
"07/05/2021",2,"corediam14",496,547
"07/05/2021",2,"corework1",499,3379
"07/05/2021",2,"diamsp01",510,695
