"INST_ID","BEGIN_SNAP","Event","Time"
1,"03/11/2020 15:00","log file sync",6626.79
1,"03/11/2020 15:00","gc cr block 2-way",1881.64
1,"03/11/2020 15:00","enq: TX - row lock contention",1845.83
1,"03/11/2020 15:00","gc current block busy",1048.34
1,"03/11/2020 16:00","DB CPU",40584.51
1,"03/11/2020 16:00","log file sync",7184.45
1,"03/11/2020 16:00","enq: TX - row lock contention",2810.89
1,"03/11/2020 16:00","gc cr block 2-way",2018.48
1,"03/11/2020 16:00","gc current block busy",1123.64
1,"03/11/2020 17:00","DB CPU",37420.29
1,"03/11/2020 17:00","enq: TX - row lock contention",7587.5
1,"03/11/2020 17:00","log file sync",6950.49
1,"03/11/2020 17:00","gc cr block 2-way",1997.03
1,"03/11/2020 17:00","gc current block busy",1110.77
1,"03/11/2020 18:00","DB CPU",41404.09
1,"03/11/2020 18:00","log file sync",6417.21
1,"03/11/2020 18:00","enq: TX - row lock contention",5927.94
1,"03/11/2020 18:00","gc cr block 2-way",1903.09
1,"03/11/2020 18:00","gc current block busy",1108.02
1,"03/11/2020 19:00","DB CPU",40640.42
1,"03/11/2020 19:00","log file sync",6371.21
1,"03/11/2020 19:00","gc cr block 2-way",2862.45
1,"03/11/2020 19:00","enq: TX - row lock contention",1833.28
1,"03/11/2020 19:00","gc current block busy",1251.85
1,"03/11/2020 20:00","DB CPU",46226.41
1,"03/11/2020 20:00","log file sync",7732.37
1,"03/11/2020 20:00","gc cr block 2-way",2537.83
1,"03/11/2020 20:00","enq: TX - row lock contention",2207.64
1,"03/11/2020 20:00","gc current block busy",1513.55
1,"03/11/2020 21:00","DB CPU",41490.41
1,"03/11/2020 21:00","log file sync",6688.23
1,"03/11/2020 21:00","gc cr block 2-way",2164.5
1,"03/11/2020 21:00","gc current block busy",1206.89
1,"03/11/2020 21:00","enq: TX - row lock contention",765.87
1,"03/11/2020 22:00","DB CPU",37863.99
1,"03/11/2020 22:00","log file sync",6079.18
1,"03/11/2020 22:00","gc cr block 2-way",2147.75
1,"03/11/2020 22:00","gc current block busy",1202.3
1,"03/11/2020 22:00","enq: TX - row lock contention",136.47
1,"03/11/2020 23:00","DB CPU",43125.49
1,"03/11/2020 23:00","log file sync",6230.88
1,"03/11/2020 23:00","gc cr block 2-way",2196.7
1,"03/11/2020 23:00","gc current block busy",1247.13
1,"03/11/2020 23:00","enq: TX - row lock contention",220.3
1,"04/11/2020 00:00","DB CPU",41374.77
1,"04/11/2020 00:00","log file sync",6950.98
1,"04/11/2020 00:00","gc cr block 2-way",2056.19
1,"04/11/2020 00:00","gc current block busy",1308.23
1,"04/11/2020 00:00","enq: TX - row lock contention",223.02
1,"04/11/2020 01:00","DB CPU",40956.47
1,"04/11/2020 01:00","log file sync",6140.65
1,"04/11/2020 01:00","gc cr block 2-way",2122.81
1,"04/11/2020 01:00","gc current block busy",1201.87
1,"04/11/2020 01:00","enq: TX - row lock contention",238.25
1,"04/11/2020 02:00","DB CPU",33779.46
1,"04/11/2020 02:00","log file sync",5024.92
1,"04/11/2020 02:00","gc cr block 2-way",1740.88
1,"04/11/2020 02:00","gc current block busy",988.34
1,"04/11/2020 02:00","enq: TX - row lock contention",125.29
1,"04/11/2020 03:00","DB CPU",30671.08
1,"04/11/2020 03:00","log file sync",5204.18
1,"04/11/2020 03:00","gc cr block 2-way",1431.33
1,"04/11/2020 03:00","enq: TX - row lock contention",887.45
1,"04/11/2020 03:00","gc current block busy",818.59
1,"04/11/2020 04:00","DB CPU",30146.2
1,"04/11/2020 04:00","log file sync",5221.28
1,"04/11/2020 04:00","gc cr block 2-way",1718.67
1,"04/11/2020 04:00","gc current block busy",982.37
1,"04/11/2020 04:00","enq: TX - row lock contention",245.2
1,"04/11/2020 05:00","DB CPU",31382.75
1,"04/11/2020 05:00","log file sync",4768.21
1,"04/11/2020 05:00","gc cr block 2-way",1558.26
1,"04/11/2020 05:00","gc current block busy",874.56
1,"04/11/2020 05:00","enq: TX - row lock contention",123.41
1,"04/11/2020 06:00","DB CPU",30016.32
1,"04/11/2020 06:00","log file sync",4631.73
1,"04/11/2020 06:00","gc cr block 2-way",1435.56
1,"04/11/2020 06:00","gc current block busy",797.98
1,"04/11/2020 06:00","enq: TX - row lock contention",303.99
1,"04/11/2020 07:00","DB CPU",33116.48
1,"04/11/2020 07:00","log file sync",5328.69
1,"04/11/2020 07:00","gc cr block 2-way",1461.26
1,"04/11/2020 07:00","gc current block busy",826.15
1,"04/11/2020 07:00","enq: TX - row lock contention",433.3
1,"04/11/2020 08:00","DB CPU",33390
1,"04/11/2020 08:00","log file sync",4719.9
1,"04/11/2020 08:00","enq: TX - row lock contention",2149.69
1,"04/11/2020 08:00","gc cr block 2-way",1356.94
1,"04/11/2020 08:00","gc current block busy",825.63
1,"04/11/2020 09:00","DB CPU",34651.91
1,"04/11/2020 09:00","log file sync",4853.44
1,"04/11/2020 09:00","gc cr block 2-way",1539.55
1,"04/11/2020 09:00","gc current block busy",913.85
1,"04/11/2020 09:00","enq: TX - row lock contention",311.88
1,"04/11/2020 10:00","DB CPU",28433.45
1,"04/11/2020 10:00","log file sync",5050.07
1,"04/11/2020 10:00","gc cr block 2-way",1445.21
1,"04/11/2020 10:00","gc current block busy",792.64
1,"04/11/2020 10:00","enq: TX - row lock contention",227.89
1,"04/11/2020 11:00","DB CPU",25104.86
1,"04/11/2020 11:00","log file sync",5003.39
1,"04/11/2020 11:00","gc cr block 2-way",1585
1,"04/11/2020 11:00","gc current block busy",847.64
1,"04/11/2020 11:00","enq: TX - row lock contention",202.55
1,"04/11/2020 12:00","DB CPU",27624.04
1,"04/11/2020 12:00","log file sync",5140.33
1,"04/11/2020 12:00","gc cr block 2-way",1619.31
1,"04/11/2020 12:00","gc current block busy",916.93
1,"04/11/2020 12:00","enq: TX - row lock contention",463.28
1,"04/11/2020 13:00","DB CPU",33982.87
1,"04/11/2020 13:00","log file sync",6293.17
1,"04/11/2020 13:00","gc cr block 2-way",2007.85
1,"04/11/2020 13:00","gc current block busy",1019.03
1,"04/11/2020 13:00","enq: TX - row lock contention",547.6
1,"04/11/2020 14:00","DB CPU",38326.79
1,"04/11/2020 14:00","enq: TX - row lock contention",7810.59
1,"04/11/2020 14:00","log file sync",6440.06
1,"04/11/2020 14:00","gc cr block 2-way",2104.72
1,"04/11/2020 14:00","gc current block busy",1046.66
1,"04/11/2020 15:00","DB CPU",37665.57
1,"04/11/2020 15:00","log file sync",6707.86
1,"04/11/2020 15:00","gc cr block 2-way",2070.97
1,"04/11/2020 15:00","gc current block busy",1040.43
1,"04/11/2020 15:00","enq: TX - row lock contention",1001.94
1,"04/11/2020 16:00","DB CPU",37976.66
1,"04/11/2020 16:00","log file sync",6496.54
1,"04/11/2020 16:00","enq: TX - row lock contention",2438.58
1,"04/11/2020 16:00","gc cr block 2-way",2071.19
1,"04/11/2020 16:00","gc current block busy",1051.28
1,"04/11/2020 17:00","DB CPU",38267.72
1,"04/11/2020 17:00","log file sync",6373.95
1,"04/11/2020 17:00","enq: TX - row lock contention",2030.72
1,"04/11/2020 17:00","gc cr block 2-way",2017.09
1,"04/11/2020 17:00","gc current block busy",1022.41
1,"04/11/2020 18:00","DB CPU",38332.59
1,"04/11/2020 18:00","log file sync",6164.78
1,"04/11/2020 18:00","gc cr block 2-way",1914.72
1,"04/11/2020 18:00","gc current block busy",992.87
1,"04/11/2020 18:00","enq: TX - row lock contention",718.7
1,"04/11/2020 19:00","DB CPU",39745.19
1,"04/11/2020 19:00","enq: TX - row lock contention",15657.35
1,"04/11/2020 19:00","log file sync",6487.29
1,"04/11/2020 19:00","gc cr block 2-way",2101.27
1,"04/11/2020 19:00","gc current block busy",1108.87
1,"04/11/2020 20:00","DB CPU",37269.28
1,"04/11/2020 20:00","log file sync",6415.99
1,"04/11/2020 20:00","gc cr block 2-way",3420.36
1,"04/11/2020 20:00","gc current block busy",1113.24
1,"04/11/2020 20:00","enq: TX - row lock contention",626.06
1,"04/11/2020 21:00","DB CPU",36757.66
1,"04/11/2020 21:00","log file sync",6186
1,"04/11/2020 21:00","gc cr block 2-way",1926.99
1,"04/11/2020 21:00","gc current block busy",1049.07
1,"04/11/2020 21:00","enq: TX - row lock contention",238.93
1,"04/11/2020 22:00","DB CPU",37883.09
1,"04/11/2020 22:00","log file sync",6446.05
1,"04/11/2020 22:00","gc cr block 2-way",1914.89
1,"04/11/2020 22:00","gc current block busy",1007.46
1,"04/11/2020 22:00","enq: TX - row lock contention",244.57
1,"04/11/2020 23:00","DB CPU",41430.93
1,"04/11/2020 23:00","log file sync",5678.77
1,"04/11/2020 23:00","gc cr block 2-way",1982.91
1,"04/11/2020 23:00","gc current block busy",993.18
1,"04/11/2020 23:00","enq: TX - row lock contention",177.26
1,"05/11/2020 00:00","DB CPU",36227.74
1,"05/11/2020 00:00","log file sync",4969.59
1,"05/11/2020 00:00","gc cr block 2-way",1969.74
1,"05/11/2020 00:00","gc current block busy",823.24
1,"05/11/2020 00:00","enq: TX - row lock contention",233.94
1,"05/11/2020 01:00","DB CPU",43313.52
1,"05/11/2020 01:00","log file sync",5437.3
1,"05/11/2020 01:00","gc cr block 2-way",1965.67
1,"05/11/2020 01:00","gc current block busy",837.43
1,"05/11/2020 01:00","enq: TX - row lock contention",203.97
1,"05/11/2020 02:00","DB CPU",40291.07
1,"05/11/2020 02:00","log file sync",4514.6
1,"05/11/2020 02:00","gc cr block 2-way",1825.63
1,"05/11/2020 02:00","gc current block busy",767.94
1,"05/11/2020 02:00","enq: TX - row lock contention",164.46
1,"05/11/2020 03:00","DB CPU",39635.93
1,"05/11/2020 03:00","log file sync",4563.69
1,"05/11/2020 03:00","enq: TX - row lock contention",4166.88
1,"05/11/2020 03:00","gc cr block 2-way",1740.98
1,"05/11/2020 03:00","gc current block busy",719.42
1,"05/11/2020 04:00","DB CPU",38588.62
1,"05/11/2020 04:00","log file sync",4552.76
1,"05/11/2020 04:00","gc cr block 2-way",1625.23
1,"05/11/2020 04:00","gc current block busy",671.33
1,"05/11/2020 04:00","enq: TX - row lock contention",98.9
1,"05/11/2020 05:00","DB CPU",45834.65
1,"05/11/2020 05:00","log file sync",4810.58
1,"05/11/2020 05:00","gc cr block 2-way",1653.82
1,"05/11/2020 05:00","gc current block busy",672.14
1,"05/11/2020 05:00","enq: TX - row lock contention",278.47
1,"05/11/2020 06:00","DB CPU",37400.73
1,"05/11/2020 06:00","log file sync",4292.57
1,"05/11/2020 06:00","gc cr block 2-way",1608.87
1,"05/11/2020 06:00","enq: TX - row lock contention",889.87
1,"05/11/2020 06:00","gc current block busy",660.63
1,"05/11/2020 07:00","DB CPU",37715.22
1,"05/11/2020 07:00","log file sync",4168.84
1,"05/11/2020 07:00","enq: TX - row lock contention",2055.33
1,"05/11/2020 07:00","gc cr block 2-way",1564.82
1,"05/11/2020 07:00","gc current block busy",651.75
1,"05/11/2020 08:00","DB CPU",42535.46
1,"05/11/2020 08:00","log file sync",4810.11
1,"05/11/2020 08:00","gc cr block 2-way",1610.18
1,"05/11/2020 08:00","gc current block busy",656.49
1,"05/11/2020 08:00","enq: TX - row lock contention",213.46
1,"05/11/2020 09:00","DB CPU",41657.12
1,"05/11/2020 09:00","log file sync",5034.45
1,"05/11/2020 09:00","gc cr block 2-way",1703.22
1,"05/11/2020 09:00","gc current block busy",696.22
1,"05/11/2020 09:00","enq: TX - row lock contention",200.97
1,"05/11/2020 10:00","DB CPU",39419.68
1,"05/11/2020 10:00","log file sync",4371.71
1,"05/11/2020 10:00","gc cr block 2-way",1568.41
1,"05/11/2020 10:00","gc current block busy",613.88
1,"05/11/2020 10:00","enq: TX - row lock contention",216.46
1,"05/11/2020 11:00","DB CPU",38490.67
1,"05/11/2020 11:00","log file sync",5587.07
1,"05/11/2020 11:00","gc cr block 2-way",1749.48
1,"05/11/2020 11:00","gc current block busy",698.56
1,"05/11/2020 11:00","enq: TX - row lock contention",296.8
1,"05/11/2020 12:00","DB CPU",42729.6
1,"05/11/2020 12:00","log file sync",6997.3
1,"05/11/2020 12:00","gc cr block 2-way",1875.21
1,"05/11/2020 12:00","gc current block busy",794.93
1,"05/11/2020 12:00","enq: TX - row lock contention",221.41
1,"05/11/2020 13:00","DB CPU",44246.6
1,"05/11/2020 13:00","log file sync",6497.46
1,"05/11/2020 13:00","gc cr block 2-way",1972.81
1,"05/11/2020 13:00","gc current block busy",837.4
1,"05/11/2020 13:00","enq: TX - row lock contention",244.01
1,"05/11/2020 14:00","DB CPU",47035.23
1,"05/11/2020 14:00","log file sync",6789.78
1,"05/11/2020 14:00","gc cr block 2-way",2130.79
1,"05/11/2020 14:00","gc current block busy",867.41
1,"05/11/2020 14:00","enq: TX - row lock contention",419.41
1,"05/11/2020 15:00","DB CPU",49763.58
1,"05/11/2020 15:00","log file sync",6203.54
1,"05/11/2020 15:00","enq: TX - row lock contention",2403.92
1,"05/11/2020 15:00","gc cr block 2-way",2268.32
1,"05/11/2020 15:00","gc current block busy",938.6
1,"05/11/2020 16:00","DB CPU",49698.16
1,"05/11/2020 16:00","log file sync",7240.17
1,"05/11/2020 16:00","gc cr block 2-way",2430.21
1,"05/11/2020 16:00","gc current block busy",1018.17
1,"05/11/2020 16:00","enq: TX - row lock contention",687.91
1,"05/11/2020 17:00","DB CPU",47578.4
1,"05/11/2020 17:00","log file sync",8299.81
1,"05/11/2020 17:00","gc cr block 2-way",2404.22
1,"05/11/2020 17:00","gc current block busy",1016.32
1,"05/11/2020 17:00","enq: TX - row lock contention",871.03
1,"05/11/2020 18:00","DB CPU",50859.93
1,"05/11/2020 18:00","enq: TX - row lock contention",10741.66
1,"05/11/2020 18:00","log file sync",6576.25
1,"05/11/2020 18:00","gc cr block 2-way",2312.23
1,"05/11/2020 18:00","gc current block busy",967.44
1,"05/11/2020 19:00","DB CPU",51602.57
1,"05/11/2020 19:00","log file sync",6133.38
1,"05/11/2020 19:00","gc cr block 2-way",2294.77
1,"05/11/2020 19:00","enq: TX - row lock contention",1436.29
1,"05/11/2020 19:00","gc current block busy",983.68
1,"05/11/2020 20:00","DB CPU",59667.08
1,"05/11/2020 20:00","log file sync",8880.38
1,"05/11/2020 20:00","enq: TX - row lock contention",4595.99
1,"05/11/2020 20:00","gc cr block 2-way",2790.46
1,"05/11/2020 20:00","gc current block busy",1332.81
1,"05/11/2020 21:00","DB CPU",64158.91
1,"05/11/2020 21:00","log file sync",8624.6
1,"05/11/2020 21:00","gc cr block 2-way",2632.59
1,"05/11/2020 21:00","enq: TX - row lock contention",1522.47
1,"05/11/2020 21:00","gc current block busy",1189.3
1,"05/11/2020 22:00","DB CPU",53733.74
1,"05/11/2020 22:00","log file sync",6464.15
1,"05/11/2020 22:00","gc cr block 2-way",2257.41
1,"05/11/2020 22:00","gc current block busy",963.42
1,"05/11/2020 22:00","enq: TX - row lock contention",642.85
1,"05/11/2020 23:00","DB CPU",61853.91
1,"05/11/2020 23:00","log file sync",7244.1
1,"05/11/2020 23:00","gc cr block 2-way",2378.71
1,"05/11/2020 23:00","gc current block busy",1014.52
1,"05/11/2020 23:00","enq: TX - row lock contention",264.43
1,"06/11/2020 00:00","DB CPU",47735.98
1,"06/11/2020 00:00","log file sync",5487.2
1,"06/11/2020 00:00","gc cr block 2-way",2073.94
1,"06/11/2020 00:00","gc current block busy",920.39
1,"06/11/2020 00:00","enq: TX - row lock contention",424.56
1,"06/11/2020 01:00","DB CPU",49580.57
1,"06/11/2020 01:00","log file sync",6890.48
1,"06/11/2020 01:00","gc cr block 2-way",2324.26
1,"06/11/2020 01:00","gc current block busy",1054.52
1,"06/11/2020 01:00","enq: TX - row lock contention",655.59
1,"06/11/2020 02:00","DB CPU",45090.23
1,"06/11/2020 02:00","log file sync",5313.46
1,"06/11/2020 02:00","gc cr block 2-way",1995.83
1,"06/11/2020 02:00","gc current block busy",864.49
1,"06/11/2020 02:00","enq: TX - row lock contention",265.03
1,"06/11/2020 03:00","DB CPU",43234.24
1,"06/11/2020 03:00","log file sync",5209.81
1,"06/11/2020 03:00","gc cr block 2-way",1840.46
1,"06/11/2020 03:00","gc current block busy",903.55
1,"06/11/2020 03:00","enq: TX - row lock contention",245.45
1,"06/11/2020 04:00","DB CPU",41444.99
1,"06/11/2020 04:00","log file sync",4495.36
1,"06/11/2020 04:00","gc cr block 2-way",1595.5
1,"06/11/2020 04:00","gc current block busy",801.54
1,"06/11/2020 04:00","enq: TX - row lock contention",56.54
1,"06/11/2020 05:00","DB CPU",46799.02
1,"06/11/2020 05:00","log file sync",4588.14
1,"06/11/2020 05:00","gc cr block 2-way",1615.94
1,"06/11/2020 05:00","gc current block busy",809.75
1,"06/11/2020 05:00","enq: TX - row lock contention",179.53
1,"06/11/2020 06:00","DB CPU",38208.84
1,"06/11/2020 06:00","log file sync",4360.34
1,"06/11/2020 06:00","gc cr block 2-way",1569.26
1,"06/11/2020 06:00","gc current block busy",810.6
1,"06/11/2020 06:00","enq: TX - row lock contention",101.85
1,"06/11/2020 07:00","DB CPU",44336.12
1,"06/11/2020 07:00","log file sync",4512.69
1,"06/11/2020 07:00","gc cr block 2-way",1500.29
1,"06/11/2020 07:00","gc current block busy",774.49
1,"06/11/2020 07:00","enq: TX - row lock contention",155.9
1,"06/11/2020 08:00","DB CPU",44733.08
1,"06/11/2020 08:00","log file sync",5028.37
1,"06/11/2020 08:00","gc cr block 2-way",1455.59
1,"06/11/2020 08:00","gc current block busy",775.42
1,"06/11/2020 08:00","enq: TX - row lock contention",101.08
1,"06/11/2020 09:00","DB CPU",43288.17
1,"06/11/2020 09:00","log file sync",5067
1,"06/11/2020 09:00","gc cr block 2-way",1541.39
1,"06/11/2020 09:00","gc current block busy",808.04
1,"06/11/2020 09:00","enq: TX - row lock contention",88.96
1,"06/11/2020 10:00","DB CPU",38126.93
1,"06/11/2020 10:00","log file sync",4932.39
1,"06/11/2020 10:00","gc cr block 2-way",1528.2
1,"06/11/2020 10:00","gc current block busy",789.87
1,"06/11/2020 10:00","enq: TX - row lock contention",74.27
1,"06/11/2020 11:00","DB CPU",42650.59
1,"06/11/2020 11:00","log file sync",5098.1
1,"06/11/2020 11:00","gc cr block 2-way",1796.48
1,"06/11/2020 11:00","gc current block busy",906.63
1,"06/11/2020 11:00","enq: TX - row lock contention",258.58
1,"06/11/2020 12:00","DB CPU",46126.01
1,"06/11/2020 12:00","log file sync",5506.86
1,"06/11/2020 12:00","gc cr block 2-way",1875.63
1,"06/11/2020 12:00","gc current block busy",963.65
1,"06/11/2020 12:00","enq: TX - row lock contention",96.7
1,"06/11/2020 13:00","DB CPU",46659.16
1,"06/11/2020 13:00","log file sync",5534.47
1,"06/11/2020 13:00","gc cr block 2-way",1990.82
1,"06/11/2020 13:00","gc current block busy",1029.76
1,"06/11/2020 13:00","enq: TX - row lock contention",331.95
1,"06/11/2020 14:00","DB CPU",47091.21
1,"06/11/2020 14:00","log file sync",6367.03
1,"06/11/2020 14:00","gc cr block 2-way",2007.04
1,"06/11/2020 14:00","gc current block busy",1029.96
1,"06/11/2020 14:00","enq: TX - row lock contention",295.53
1,"06/11/2020 15:00","DB CPU",44501.4
1,"06/11/2020 15:00","log file sync",6492.86
1,"06/11/2020 15:00","enq: TX - row lock contention",4825.41
1,"06/11/2020 15:00","gc cr block 2-way",2056.56
1,"06/11/2020 15:00","gc current block busy",1073.54
1,"06/11/2020 16:00","DB CPU",52606.73
1,"06/11/2020 16:00","log file sync",7258.89
1,"06/11/2020 16:00","gc cr block 2-way",2445.62
1,"06/11/2020 16:00","enq: TX - row lock contention",1584.18
1,"06/11/2020 16:00","gc current block busy",1296.76
1,"06/11/2020 17:00","DB CPU",50928.65
1,"06/11/2020 17:00","log file sync",7614.67
1,"06/11/2020 17:00","gc cr block 2-way",2606
1,"06/11/2020 17:00","gc current block busy",1423.95
1,"06/11/2020 17:00","enq: TX - row lock contention",376.77
1,"06/11/2020 18:00","DB CPU",45928.99
1,"06/11/2020 18:00","log file sync",6294.66
1,"06/11/2020 18:00","gc cr block 2-way",2340.93
1,"06/11/2020 18:00","gc current block busy",1182.89
1,"06/11/2020 18:00","enq: TX - row lock contention",1053.61
1,"06/11/2020 19:00","DB CPU",49127.74
1,"06/11/2020 19:00","log file sync",6029.33
1,"06/11/2020 19:00","gc cr block 2-way",2400.49
1,"06/11/2020 19:00","gc current block busy",1302.89
1,"06/11/2020 19:00","enq: TX - row lock contention",220.09
1,"06/11/2020 20:00","DB CPU",46352.27
1,"06/11/2020 20:00","log file sync",7451.09
1,"06/11/2020 20:00","gc cr block 2-way",2615.5
1,"06/11/2020 20:00","gc current block busy",1473.23
1,"06/11/2020 20:00","enq: TX - row lock contention",290.38
1,"06/11/2020 21:00","DB CPU",45442.22
1,"06/11/2020 21:00","log file sync",6369.88
1,"06/11/2020 21:00","gc cr block 2-way",2581.29
1,"06/11/2020 21:00","enq: TX - row lock contention",1563.58
1,"06/11/2020 21:00","gc current block busy",1353.37
1,"06/11/2020 22:00","DB CPU",47073.92
1,"06/11/2020 22:00","log file sync",6120.31
1,"06/11/2020 22:00","enq: TX - row lock contention",2851.3
1,"06/11/2020 22:00","gc cr block 2-way",2437.56
1,"06/11/2020 22:00","gc current block busy",1265.83
1,"06/11/2020 23:00","DB CPU",50119.98
1,"06/11/2020 23:00","log file sync",6123.03
1,"06/11/2020 23:00","gc cr block 2-way",2102
1,"06/11/2020 23:00","gc current block busy",1137.46
1,"06/11/2020 23:00","enq: TX - row lock contention",712.8
1,"07/11/2020 00:00","DB CPU",38366.4
1,"07/11/2020 00:00","log file sync",5891.84
1,"07/11/2020 00:00","gc cr block 2-way",2143.5
1,"07/11/2020 00:00","gc current block busy",1069.74
1,"07/11/2020 00:00","enq: TX - row lock contention",169.58
1,"07/11/2020 01:00","DB CPU",43968.83
1,"07/11/2020 01:00","log file sync",5909.55
1,"07/11/2020 01:00","gc cr block 2-way",2425.38
1,"07/11/2020 01:00","gc current block busy",991.94
1,"07/11/2020 01:00","enq: TX - row lock contention",140.9
1,"07/11/2020 02:00","DB CPU",39758.69
1,"07/11/2020 02:00","log file sync",5223.56
1,"07/11/2020 02:00","gc cr block 2-way",2247.45
1,"07/11/2020 02:00","gc current block busy",909.42
1,"07/11/2020 02:00","enq: TX - row lock contention",94.67
1,"07/11/2020 03:00","DB CPU",36864.56
1,"07/11/2020 03:00","log file sync",4929.47
1,"07/11/2020 03:00","gc cr block 2-way",1921.35
1,"07/11/2020 03:00","gc current block busy",728.47
1,"07/11/2020 03:00","enq: TX - row lock contention",96.09
1,"07/11/2020 04:00","DB CPU",38924.6
1,"07/11/2020 04:00","log file sync",5124.17
1,"07/11/2020 04:00","gc cr block 2-way",1870.61
1,"07/11/2020 04:00","gc current block busy",745.37
1,"07/11/2020 04:00","enq: TX - row lock contention",59.98
1,"07/11/2020 05:00","DB CPU",41850.29
1,"07/11/2020 05:00","log file sync",4705.5
1,"07/11/2020 05:00","gc cr block 2-way",1877.38
1,"07/11/2020 05:00","gc current block busy",778.01
1,"07/11/2020 05:00","enq: TX - row lock contention",150.83
1,"07/11/2020 06:00","DB CPU",37272.53
1,"07/11/2020 06:00","log file sync",4046.48
1,"07/11/2020 06:00","gc cr block 2-way",1763.88
1,"07/11/2020 06:00","gc current block busy",677.95
1,"07/11/2020 06:00","enq: TX - row lock contention",224.12
1,"07/11/2020 07:00","DB CPU",40204.05
1,"07/11/2020 07:00","log file sync",4195.67
1,"07/11/2020 07:00","gc cr block 2-way",1716.67
1,"07/11/2020 07:00","gc current block busy",728.66
1,"07/11/2020 07:00","enq: TX - row lock contention",171.74
1,"07/11/2020 08:00","DB CPU",37998.22
1,"07/11/2020 08:00","log file sync",4233.12
1,"07/11/2020 08:00","gc cr block 2-way",1627.2
1,"07/11/2020 08:00","gc current block busy",689.26
1,"07/11/2020 08:00","enq: TX - row lock contention",236.31
1,"07/11/2020 09:00","DB CPU",34885.24
1,"07/11/2020 09:00","log file sync",4145.66
1,"07/11/2020 09:00","gc cr block 2-way",1588.13
1,"07/11/2020 09:00","gc current block busy",753.52
1,"07/11/2020 09:00","enq: TX - row lock contention",110.7
1,"07/11/2020 10:00","DB CPU",34559.48
1,"07/11/2020 10:00","log file sync",3928.35
1,"07/11/2020 10:00","gc cr block 2-way",1572.05
1,"07/11/2020 10:00","gc current block busy",748.2
1,"07/11/2020 10:00","enq: TX - row lock contention",94.4
1,"07/11/2020 11:00","DB CPU",33439.34
1,"07/11/2020 11:00","log file sync",4161.58
1,"07/11/2020 11:00","gc cr block 2-way",1610.3
1,"07/11/2020 11:00","gc current block busy",758.51
1,"07/11/2020 11:00","enq: TX - row lock contention",105.24
1,"07/11/2020 12:00","DB CPU",33344.77
1,"07/11/2020 12:00","log file sync",4555.18
1,"07/11/2020 12:00","gc cr block 2-way",1784.72
1,"07/11/2020 12:00","gc current block busy",871.15
1,"07/11/2020 12:00","enq: TX - row lock contention",95.59
1,"07/11/2020 13:00","DB CPU",34788.7
1,"07/11/2020 13:00","log file sync",4968.3
1,"07/11/2020 13:00","gc cr block 2-way",1913.51
1,"07/11/2020 13:00","enq: TX - row lock contention",1703.11
1,"07/11/2020 13:00","gc current block busy",962.56
1,"07/11/2020 14:00","DB CPU",30006.19
1,"07/11/2020 14:00","log file sync",5068.36
1,"07/11/2020 14:00","enq: TX - row lock contention",2618.17
1,"07/11/2020 14:00","gc cr block 2-way",1994.6
1,"07/11/2020 14:00","gc current block busy",1025.49
1,"07/11/2020 15:00","DB CPU",40150.3
1,"07/11/2020 15:00","log file sync",5504.61
1,"07/11/2020 15:00","gc cr block 2-way",2118.92
1,"07/11/2020 15:00","gc current block busy",1121.17
1,"07/11/2020 15:00","enq: TX - row lock contention",881.23
1,"07/11/2020 16:00","DB CPU",32326.62
1,"07/11/2020 16:00","log file sync",5253.15
1,"07/11/2020 16:00","gc cr block 2-way",2137.23
1,"07/11/2020 16:00","gc current block busy",1074.85
1,"07/11/2020 16:00","enq: TX - row lock contention",847.66
1,"07/11/2020 17:00","DB CPU",29533.73
1,"07/11/2020 17:00","log file sync",5607.38
1,"07/11/2020 17:00","gc cr block 2-way",1909.87
1,"07/11/2020 17:00","gc current block busy",982.47
1,"07/11/2020 17:00","enq: TX - row lock contention",299.76
1,"07/11/2020 18:00","DB CPU",32323.31
1,"07/11/2020 18:00","log file sync",5307.39
1,"07/11/2020 18:00","gc cr block 2-way",1918.14
1,"07/11/2020 18:00","gc current block busy",949.11
1,"07/11/2020 18:00","enq: TX - row lock contention",580.09
1,"07/11/2020 19:00","DB CPU",34198.07
1,"07/11/2020 19:00","log file sync",5476.95
1,"07/11/2020 19:00","gc cr block 2-way",1995.31
1,"07/11/2020 19:00","gc current block busy",974.23
1,"07/11/2020 19:00","enq: TX - row lock contention",636.21
1,"07/11/2020 20:00","DB CPU",33889.69
1,"07/11/2020 20:00","log file sync",5297.92
1,"07/11/2020 20:00","gc cr block 2-way",2077.8
1,"07/11/2020 20:00","gc current block busy",848.55
1,"07/11/2020 20:00","enq: TX - row lock contention",660.03
1,"07/11/2020 21:00","DB CPU",34890.94
1,"07/11/2020 21:00","log file sync",5738.79
1,"07/11/2020 21:00","gc cr block 2-way",2095.01
1,"07/11/2020 21:00","gc current block busy",828.34
1,"07/11/2020 21:00","enq: TX - row lock contention",573.54
1,"07/11/2020 22:00","DB CPU",32948.56
1,"07/11/2020 22:00","log file sync",5174.39
1,"07/11/2020 22:00","gc cr block 2-way",1991.39
1,"07/11/2020 22:00","enq: TX - row lock contention",782.25
1,"07/11/2020 22:00","gc current block busy",777.71
1,"07/11/2020 23:00","DB CPU",35223.62
1,"07/11/2020 23:00","log file sync",5234.5
1,"07/11/2020 23:00","gc cr block 2-way",1923.17
1,"07/11/2020 23:00","gc current block busy",770.33
