
"INST_ID","BEGIN_SNAP","Event","Time"
1,"23/12/2020 07:00","DB CPU",32965.21
1,"23/12/2020 07:00","log file sync",8308.76
1,"23/12/2020 07:00","gc cr block 2-way",2185.43
1,"23/12/2020 07:00","gc current block busy",884.81
1,"23/12/2020 07:00","enq: TX - row lock contention",297.51
1,"23/12/2020 08:00","DB CPU",30955.93
1,"23/12/2020 08:00","log file sync",6693.06
1,"23/12/2020 08:00","gc cr block 2-way",1654.92
1,"23/12/2020 08:00","gc current block busy",694.11
1,"23/12/2020 08:00","enq: TX - row lock contention",206.41
1,"23/12/2020 09:00","DB CPU",32015.48
1,"23/12/2020 09:00","log file sync",6853.54
1,"23/12/2020 09:00","gc cr block 2-way",1648.46
1,"23/12/2020 09:00","gc current block busy",693.73
1,"23/12/2020 09:00","enq: TX - row lock contention",119.14
1,"23/12/2020 10:00","DB CPU",29947.32
1,"23/12/2020 10:00","log file sync",5874.27
1,"23/12/2020 10:00","gc cr block 2-way",1466.72
1,"23/12/2020 10:00","gc current block busy",621.77
1,"23/12/2020 10:00","enq: TX - row lock contention",202.03
1,"23/12/2020 11:00","DB CPU",32131.92
1,"23/12/2020 11:00","log file sync",6717.65
1,"23/12/2020 11:00","gc cr block 2-way",1696.96
1,"23/12/2020 11:00","gc current block busy",736.43
1,"23/12/2020 11:00","enq: TX - row lock contention",120.52
1,"23/12/2020 12:00","DB CPU",34933.42
1,"23/12/2020 12:00","log file sync",8128.37
1,"23/12/2020 12:00","gc cr block 2-way",1811.44
1,"23/12/2020 12:00","gc current block busy",776
1,"23/12/2020 12:00","enq: TX - row lock contention",138.37
1,"23/12/2020 13:00","DB CPU",34160.7
1,"23/12/2020 13:00","log file sync",7400.34
1,"23/12/2020 13:00","gc cr block 2-way",1993.06
1,"23/12/2020 13:00","gc current block busy",826.34
1,"23/12/2020 13:00","enq: TX - row lock contention",751.55
1,"23/12/2020 14:00","DB CPU",37964.89
1,"23/12/2020 14:00","log file sync",8275.94
1,"23/12/2020 14:00","enq: TX - row lock contention",2642.14
1,"23/12/2020 14:00","gc cr block 2-way",2273
1,"23/12/2020 14:00","gc current block busy",912.76
1,"23/12/2020 15:00","DB CPU",46435.67
1,"23/12/2020 15:00","enq: TX - row lock contention",16314.28
1,"23/12/2020 15:00","log file sync",10149.77
1,"23/12/2020 15:00","gc cr block 2-way",2837.72
1,"23/12/2020 15:00","gc current block busy",1188.59
1,"23/12/2020 16:00","DB CPU",50276.01
1,"23/12/2020 16:00","log file sync",12159.14
1,"23/12/2020 16:00","gc cr block 2-way",2696.1
1,"23/12/2020 16:00","gc current block busy",1199.2
1,"23/12/2020 16:00","enq: TX - row lock contention",605.89
1,"23/12/2020 17:00","DB CPU",46136.49
1,"23/12/2020 17:00","log file sync",9806.92
1,"23/12/2020 17:00","gc cr block 2-way",2637.2
1,"23/12/2020 17:00","gc current block busy",1228.76
1,"23/12/2020 17:00","enq: TX - row lock contention",605.1
1,"23/12/2020 18:00","DB CPU",47842.02
1,"23/12/2020 18:00","log file sync",10455.72
1,"23/12/2020 18:00","enq: TX - row lock contention",6852.99
1,"23/12/2020 18:00","gc cr block 2-way",2573.2
1,"23/12/2020 18:00","gc current block busy",1180.04
1,"23/12/2020 19:00","DB CPU",50650.33
1,"23/12/2020 19:00","log file sync",10927.98
1,"23/12/2020 19:00","gc cr block 2-way",2734.8
1,"23/12/2020 19:00","gc current block busy",1182.32
1,"23/12/2020 19:00","enq: TX - row lock contention",480.37
1,"23/12/2020 20:00","DB CPU",50682.45
1,"23/12/2020 20:00","log file sync",11154.51
1,"23/12/2020 20:00","gc cr block 2-way",2861.96
1,"23/12/2020 20:00","enq: TX - row lock contention",2724.02
1,"23/12/2020 20:00","gc current block busy",1277.42
1,"23/12/2020 21:00","DB CPU",47343.04
1,"23/12/2020 21:00","log file sync",9899.82
1,"23/12/2020 21:00","gc cr block 2-way",2677
1,"23/12/2020 21:00","enq: TX - row lock contention",2107.97
1,"23/12/2020 21:00","gc current block busy",1124
1,"23/12/2020 22:00","DB CPU",41345.37
1,"23/12/2020 22:00","log file sync",9497.84
1,"23/12/2020 22:00","gc cr block 2-way",2312.23
1,"23/12/2020 22:00","gc current block busy",967.75
1,"23/12/2020 22:00","enq: TX - row lock contention",673.76
1,"23/12/2020 23:00","DB CPU",49657.93
1,"23/12/2020 23:00","log file sync",9604.83
1,"23/12/2020 23:00","gc cr block 2-way",2379.59
1,"23/12/2020 23:00","enq: TX - row lock contention",1059.53
1,"23/12/2020 23:00","gc current block busy",1022.26
1,"24/12/2020 00:00","DB CPU",41544.2
1,"24/12/2020 00:00","log file sync",8784.51
1,"24/12/2020 00:00","gc cr block 2-way",2220.56
1,"24/12/2020 00:00","gc current block busy",922.36
1,"24/12/2020 00:00","enq: TX - row lock contention",755.84
1,"24/12/2020 01:00","DB CPU",44159.7
1,"24/12/2020 01:00","log file sync",9791.3
1,"24/12/2020 01:00","gc cr block 2-way",2748.14
1,"24/12/2020 01:00","gc current block busy",1197.43
1,"24/12/2020 01:00","enq: TX - row lock contention",632.38
1,"24/12/2020 02:00","DB CPU",41902.71
1,"24/12/2020 02:00","log file sync",9673.48
1,"24/12/2020 02:00","gc cr block 2-way",2335.33
1,"24/12/2020 02:00","gc current block busy",1007.8
1,"24/12/2020 02:00","enq: TX - row lock contention",546.79
1,"24/12/2020 03:00","DB CPU",38177.13
1,"24/12/2020 03:00","log file sync",7187.42
1,"24/12/2020 03:00","gc cr block 2-way",1933.88
1,"24/12/2020 03:00","gc current block busy",825.75
1,"24/12/2020 03:00","enq: TX - row lock contention",400.33
1,"24/12/2020 04:00","DB CPU",37770.56
1,"24/12/2020 04:00","log file sync",6677.69
1,"24/12/2020 04:00","gc cr block 2-way",1798.11
1,"24/12/2020 04:00","gc current block busy",759.56
1,"24/12/2020 04:00","enq: TX - row lock contention",400.26
1,"24/12/2020 05:00","DB CPU",37087.34
1,"24/12/2020 05:00","log file sync",6817.1
1,"24/12/2020 05:00","gc cr block 2-way",1712
1,"24/12/2020 05:00","gc current block busy",721.1
1,"24/12/2020 05:00","enq: TX - row lock contention",303.6
1,"24/12/2020 06:00","DB CPU",35705.02
1,"24/12/2020 06:00","log file sync",7054.03
1,"24/12/2020 06:00","gc cr block 2-way",1650.65
1,"24/12/2020 06:00","gc current block busy",722
1,"24/12/2020 06:00","enq: TX - row lock contention",504.58
1,"24/12/2020 07:00","DB CPU",34826.11
1,"24/12/2020 07:00","log file sync",8264.79
1,"24/12/2020 07:00","enq: TX - row lock contention",3319.39
1,"24/12/2020 07:00","gc cr block 2-way",1826.77
1,"24/12/2020 07:00","gc current block busy",838.72
1,"24/12/2020 08:00","DB CPU",30115.86
1,"24/12/2020 08:00","log file sync",6141.48
1,"24/12/2020 08:00","gc cr block 2-way",1576.41
1,"24/12/2020 08:00","gc current block busy",685.93
1,"24/12/2020 08:00","enq: TX - row lock contention",509.15
