"INSTANCE","DATETIME","DATA"
1,"24/05/2020 09:01",1961
1,"24/05/2020 10:01",2245
1,"24/05/2020 11:00",2283
1,"24/05/2020 12:00",1877
1,"24/05/2020 13:00",2374
1,"24/05/2020 14:00",1695
1,"24/05/2020 15:00",2070
1,"24/05/2020 16:01",2053
1,"24/05/2020 17:01",1967
1,"24/05/2020 18:01",2224
1,"24/05/2020 19:01",2378
1,"24/05/2020 20:00",2019
1,"24/05/2020 21:00",2557
1,"24/05/2020 22:00",1863
1,"24/05/2020 23:00",2235
1,"25/05/2020 00:00",1969
1,"25/05/2020 01:00",1899
1,"25/05/2020 02:00",2057
1,"25/05/2020 03:00",2327
1,"25/05/2020 04:00",2793
1,"25/05/2020 05:00",2346
1,"25/05/2020 06:00",2561
1,"25/05/2020 07:00",2488
1,"25/05/2020 08:00",2543
1,"25/05/2020 09:00",2791
1,"25/05/2020 10:01",2582
1,"25/05/2020 11:01",2158
1,"25/05/2020 12:01",2056
1,"25/05/2020 13:01",1946
1,"25/05/2020 14:00",2086
1,"25/05/2020 15:00",1833
1,"25/05/2020 16:00",2053
1,"25/05/2020 17:00",2242
1,"25/05/2020 18:00",2673
1,"25/05/2020 19:01",2043
1,"25/05/2020 20:01",2289
1,"25/05/2020 21:01",2182
1,"25/05/2020 22:00",1892
1,"25/05/2020 23:00",2038
1,"26/05/2020 00:00",2095
1,"26/05/2020 01:00",2324
1,"26/05/2020 02:00",2110
1,"26/05/2020 03:00",2421
1,"26/05/2020 04:00",2859
1,"26/05/2020 05:00",2595
1,"26/05/2020 06:00",3137
1,"26/05/2020 07:00",2176
1,"26/05/2020 08:00",1515
1,"26/05/2020 09:00",1563
1,"26/05/2020 10:00",1632
1,"26/05/2020 11:00",2673
1,"26/05/2020 12:00",2976
1,"26/05/2020 13:00",2909
1,"26/05/2020 14:00",2995
1,"26/05/2020 15:01",3452
1,"26/05/2020 16:01",3003
1,"26/05/2020 17:01",2507
1,"26/05/2020 18:01",4062
1,"26/05/2020 19:01",2382
1,"26/05/2020 20:00",2224
1,"26/05/2020 21:00",2703
1,"26/05/2020 22:00",2690
1,"26/05/2020 23:00",2292
1,"27/05/2020 00:00",2859
1,"27/05/2020 01:00",2001
1,"27/05/2020 02:00",2534
1,"27/05/2020 03:00",2937
1,"27/05/2020 04:00",2683
1,"27/05/2020 05:00",2764
1,"27/05/2020 06:00",2944
1,"27/05/2020 07:00",2495
1,"27/05/2020 08:00",3112
1,"27/05/2020 09:00",2900
