INSTANCE,SQLID,DATETIME,BUFFERGETS,SQLRANK
2,"bq83hhrs0n6ju","28/09/2021 19:00",272926204,8
2,"83duzmcmjhs6b","28/09/2021 19:00",266660302,9
2,"60crdf74q2ygw","28/09/2021 19:00",264961300,10
2,"cyz0vzwjtgbr8","28/09/2021 20:00",1153255174,1
2,"bpxhquwnjmnz6","28/09/2021 20:00",505885997,2
1,"83duzmcmjhs6b","28/09/2021 20:00",457878950,3
2,"b8qkss3pzw8cq","28/09/2021 20:00",434883590,4
1,"bq83hhrs0n6ju","28/09/2021 20:00",374473057,5
1,"60crdf74q2ygw","28/09/2021 20:00",366684370,6
1,"bpxhquwnjmnz6","28/09/2021 20:00",318591191,7
2,"83duzmcmjhs6b","28/09/2021 20:00",311454591,8
2,"bq83hhrs0n6ju","28/09/2021 20:00",271678914,9
2,"60crdf74q2ygw","28/09/2021 20:00",266513142,10
2,"cyz0vzwjtgbr8","28/09/2021 21:00",868281386,1
2,"92z70vraqxtvc","28/09/2021 21:00",633355312,2
1,"92z70vraqxtvc","28/09/2021 21:00",518055478,3
2,"bpxhquwnjmnz6","28/09/2021 21:00",506655092,4
2,"b8qkss3pzw8cq","28/09/2021 21:00",435079863,5
1,"83duzmcmjhs6b","28/09/2021 21:00",420246473,6
1,"fubwa2hzv4527","28/09/2021 21:00",334773228,7
1,"bq83hhrs0n6ju","28/09/2021 21:00",333094311,8
1,"60crdf74q2ygw","28/09/2021 21:00",332143487,9
1,"bpxhquwnjmnz6","28/09/2021 21:00",330796666,10
2,"92z70vraqxtvc","28/09/2021 22:00",805694062,1
2,"cyz0vzwjtgbr8","28/09/2021 22:00",616949343,2
2,"bpxhquwnjmnz6","28/09/2021 22:00",498721616,3
1,"cyz0vzwjtgbr8","28/09/2021 22:00",461691603,4
1,"bq83hhrs0n6ju","28/09/2021 22:00",436287096,5
2,"83duzmcmjhs6b","28/09/2021 22:00",306684640,6
1,"fubwa2hzv4527","28/09/2021 22:00",279643995,7
2,"bq83hhrs0n6ju","28/09/2021 22:00",273596710,8
1,"bpxhquwnjmnz6","28/09/2021 22:00",249952256,9
2,"fubwa2hzv4527","28/09/2021 22:00",183284715,10
1,"cyz0vzwjtgbr8","28/09/2021 23:00",800100877,1
2,"6mcpb06rctk0x","28/09/2021 23:00",601728768,2
1,"bpxhquwnjmnz6","28/09/2021 23:00",517298162,3
2,"cb5vgtz0hwc57","28/09/2021 23:00",452962195,4
1,"bq83hhrs0n6ju","28/09/2021 23:00",423017163,5
1,"60crdf74q2ygw","28/09/2021 23:00",410910545,6
1,"83duzmcmjhs6b","28/09/2021 23:00",410360838,7
2,"bpxhquwnjmnz6","28/09/2021 23:00",325784840,8
1,"fubwa2hzv4527","28/09/2021 23:00",296743265,9
2,"60crdf74q2ygw","28/09/2021 23:00",292693294,10
2,"cyz0vzwjtgbr8","29/09/2021 00:00",790204500,1
1,"92z70vraqxtvc","29/09/2021 00:00",588150290,2
2,"92z70vraqxtvc","29/09/2021 00:00",544066686,3
1,"cyz0vzwjtgbr8","29/09/2021 00:00",459352268,4
1,"b8qkss3pzw8cq","29/09/2021 00:00",435164090,5
1,"83duzmcmjhs6b","29/09/2021 00:00",425986723,6
2,"bpxhquwnjmnz6","29/09/2021 00:00",322709565,7
1,"bq83hhrs0n6ju","29/09/2021 00:00",311091778,8
1,"fubwa2hzv4527","29/09/2021 00:00",308220565,9
1,"60crdf74q2ygw","29/09/2021 00:00",304114890,10
1,"92z70vraqxtvc","29/09/2021 01:00",702999051,1
1,"cyz0vzwjtgbr8","29/09/2021 01:00",682505613,2
1,"bpxhquwnjmnz6","29/09/2021 01:00",466586371,3
2,"92z70vraqxtvc","29/09/2021 01:00",447814315,4
1,"b8qkss3pzw8cq","29/09/2021 01:00",435326896,5
1,"83duzmcmjhs6b","29/09/2021 01:00",410082170,6
2,"bpxhquwnjmnz6","29/09/2021 01:00",352178419,7
2,"cyz0vzwjtgbr8","29/09/2021 01:00",350888143,8
2,"83duzmcmjhs6b","29/09/2021 01:00",291074513,9
1,"bq83hhrs0n6ju","29/09/2021 01:00",227734680,10
1,"cyz0vzwjtgbr8","29/09/2021 02:00",1267613363,1
1,"83duzmcmjhs6b","29/09/2021 02:00",868943730,2
2,"92z70vraqxtvc","29/09/2021 02:00",671553472,3
2,"83duzmcmjhs6b","29/09/2021 02:00",579752426,4
1,"92z70vraqxtvc","29/09/2021 02:00",460787524,5
2,"b8qkss3pzw8cq","29/09/2021 02:00",434840812,6
1,"bpxhquwnjmnz6","29/09/2021 02:00",340138449,7
1,"fubwa2hzv4527","29/09/2021 02:00",200859730,8
1,"bq83hhrs0n6ju","29/09/2021 02:00",185692767,9
1,"60crdf74q2ygw","29/09/2021 02:00",184296129,10
1,"83duzmcmjhs6b","29/09/2021 03:00",1404391042,1
1,"cyz0vzwjtgbr8","29/09/2021 03:00",1161201968,2
2,"83duzmcmjhs6b","29/09/2021 03:00",984980828,3
1,"92z70vraqxtvc","29/09/2021 03:00",542775226,4
2,"bpxhquwnjmnz6","29/09/2021 03:00",532338708,5
2,"b8qkss3pzw8cq","29/09/2021 03:00",434715324,6
1,"60crdf74q2ygw","29/09/2021 03:00",366406469,7
1,"bq83hhrs0n6ju","29/09/2021 03:00",364267839,8
2,"60crdf74q2ygw","29/09/2021 03:00",254006508,9
2,"bq83hhrs0n6ju","29/09/2021 03:00",253019693,10
1,"cyz0vzwjtgbr8","29/09/2021 04:00",1137627440,1
2,"83duzmcmjhs6b","29/09/2021 04:00",890780277,2
2,"92z70vraqxtvc","29/09/2021 04:00",753923077,3
2,"bpxhquwnjmnz6","29/09/2021 04:00",557705098,4
1,"b8qkss3pzw8cq","29/09/2021 04:00",435164730,5
1,"92z70vraqxtvc","29/09/2021 04:00",364804920,6
1,"60crdf74q2ygw","29/09/2021 04:00",329858840,7
1,"bq83hhrs0n6ju","29/09/2021 04:00",328630811,8
1,"bpxhquwnjmnz6","29/09/2021 04:00",247232170,9
2,"60crdf74q2ygw","29/09/2021 04:00",218595035,10
1,"83duzmcmjhs6b","29/09/2021 05:00",1165363640,1
1,"cyz0vzwjtgbr8","29/09/2021 05:00",1105084250,2
2,"83duzmcmjhs6b","29/09/2021 05:00",764829288,3
1,"92z70vraqxtvc","29/09/2021 05:00",728145067,4
1,"bpxhquwnjmnz6","29/09/2021 05:00",509935467,5
2,"b8qkss3pzw8cq","29/09/2021 05:00",435235833,6
2,"bpxhquwnjmnz6","29/09/2021 05:00",336787471,7
1,"60crdf74q2ygw","29/09/2021 05:00",217514018,8
1,"bq83hhrs0n6ju","29/09/2021 05:00",215228455,9
1,"fubwa2hzv4527","29/09/2021 05:00",173762840,10
1,"cyz0vzwjtgbr8","29/09/2021 06:00",1031889014,1
1,"83duzmcmjhs6b","29/09/2021 06:00",916811385,2
2,"83duzmcmjhs6b","29/09/2021 06:00",637267400,3
2,"92z70vraqxtvc","29/09/2021 06:00",454486535,4
2,"b8qkss3pzw8cq","29/09/2021 06:00",434668332,5
1,"bpxhquwnjmnz6","29/09/2021 06:00",426516757,6
2,"bpxhquwnjmnz6","29/09/2021 06:00",331582713,7
1,"fubwa2hzv4527","29/09/2021 06:00",183598470,8
1,"259thwnq36hdg","29/09/2021 06:00",183272160,9
1,"0vjr8su4k8t0b","29/09/2021 06:00",158998124,10
1,"cyz0vzwjtgbr8","29/09/2021 07:00",853782523,1
2,"92z70vraqxtvc","29/09/2021 07:00",569416064,2
1,"92z70vraqxtvc","29/09/2021 07:00",569224387,3
1,"83duzmcmjhs6b","29/09/2021 07:00",536480088,4
2,"b8qkss3pzw8cq","29/09/2021 07:00",434626549,5
1,"bpxhquwnjmnz6","29/09/2021 07:00",409976720,6
2,"bpxhquwnjmnz6","29/09/2021 07:00",404325723,7
1,"60crdf74q2ygw","29/09/2021 07:00",372127851,8
1,"bq83hhrs0n6ju","29/09/2021 07:00",367903972,9
2,"83duzmcmjhs6b","29/09/2021 07:00",357276214,10
2,"cyz0vzwjtgbr8","29/09/2021 08:00",836959939,1
1,"92z70vraqxtvc","29/09/2021 08:00",716023429,2
1,"bpxhquwnjmnz6","29/09/2021 08:00",517597351,3
1,"bq83hhrs0n6ju","29/09/2021 08:00",460124229,4
1,"60crdf74q2ygw","29/09/2021 08:00",458911763,5
1,"83duzmcmjhs6b","29/09/2021 08:00",456025350,6
2,"92z70vraqxtvc","29/09/2021 08:00",441588656,7
1,"b8qkss3pzw8cq","29/09/2021 08:00",434499063,8
2,"83duzmcmjhs6b","29/09/2021 08:00",317161197,9
2,"bpxhquwnjmnz6","29/09/2021 08:00",316752633,10
1,"cyz0vzwjtgbr8","29/09/2021 09:00",965182540,1
2,"92z70vraqxtvc","29/09/2021 09:00",639783772,2
1,"83duzmcmjhs6b","29/09/2021 09:00",531586604,3
2,"bpxhquwnjmnz6","29/09/2021 09:00",505669889,4
1,"92z70vraqxtvc","29/09/2021 09:00",499186100,5
1,"bq83hhrs0n6ju","29/09/2021 09:00",492555147,6
1,"60crdf74q2ygw","29/09/2021 09:00",480765752,7
2,"b8qkss3pzw8cq","29/09/2021 09:00",434028212,8
2,"83duzmcmjhs6b","29/09/2021 09:00",380078108,9
2,"bq83hhrs0n6ju","29/09/2021 09:00",300208993,10
1,"cyz0vzwjtgbr8","29/09/2021 10:00",710560516,1
2,"92z70vraqxtvc","29/09/2021 10:00",607326874,2
2,"cyz0vzwjtgbr8","29/09/2021 10:00",559402176,3
1,"92z70vraqxtvc","29/09/2021 10:00",543967528,4
2,"bpxhquwnjmnz6","29/09/2021 10:00",470994202,5
1,"b8qkss3pzw8cq","29/09/2021 10:00",435110640,6
1,"44ptburrzh90b","29/09/2021 10:00",388882960,7
1,"bpxhquwnjmnz6","29/09/2021 10:00",378996946,8
1,"bq83hhrs0n6ju","29/09/2021 10:00",326071636,9
1,"60crdf74q2ygw","29/09/2021 10:00",322632456,10
1,"92z70vraqxtvc","29/09/2021 11:00",511295958,1
2,"bpxhquwnjmnz6","29/09/2021 11:00",508051336,2
1,"83duzmcmjhs6b","29/09/2021 11:00",424642725,3
2,"83duzmcmjhs6b","29/09/2021 11:00",299020123,4
1,"fubwa2hzv4527","29/09/2021 11:00",267056642,5
2,"cyz0vzwjtgbr8","29/09/2021 11:00",229244033,6
1,"44ptburrzh90b","29/09/2021 11:00",225872650,7
2,"fubwa2hzv4527","29/09/2021 11:00",195649093,8
2,"44ptburrzh90b","29/09/2021 11:00",170001816,9
1,"60crdf74q2ygw","29/09/2021 11:00",128159492,10
1,"83duzmcmjhs6b","29/09/2021 12:00",1099984148,1
1,"cyz0vzwjtgbr8","29/09/2021 12:00",839892730,2
1,"92z70vraqxtvc","29/09/2021 12:00",607709903,3
1,"bpxhquwnjmnz6","29/09/2021 12:00",553452721,4
2,"92z70vraqxtvc","29/09/2021 12:00",523834665,5
2,"b8qkss3pzw8cq","29/09/2021 12:00",434818460,6
2,"cyz0vzwjtgbr8","29/09/2021 12:00",328393980,7
1,"fubwa2hzv4527","29/09/2021 12:00",291836026,8
2,"34tfr5713cggd","29/09/2021 12:00",252561680,9
1,"44ptburrzh90b","29/09/2021 12:00",194366522,10
1,"83duzmcmjhs6b","29/09/2021 13:00",1288797785,1
2,"cyz0vzwjtgbr8","29/09/2021 13:00",692872729,2
2,"92z70vraqxtvc","29/09/2021 13:00",671431729,3
2,"bpxhquwnjmnz6","29/09/2021 13:00",480301719,4
1,"b8qkss3pzw8cq","29/09/2021 13:00",434723452,5
1,"bpxhquwnjmnz6","29/09/2021 13:00",342339792,6
1,"cyz0vzwjtgbr8","29/09/2021 13:00",279936358,7
1,"fubwa2hzv4527","29/09/2021 13:00",273432247,8
1,"34tfr5713cggd","29/09/2021 13:00",248369892,9
1,"44ptburrzh90b","29/09/2021 13:00",209394962,10
2,"83duzmcmjhs6b","29/09/2021 14:00",3864241948,1
1,"83duzmcmjhs6b","29/09/2021 14:00",1168515928,2
1,"cyz0vzwjtgbr8","29/09/2021 14:00",1059594088,3
1,"92z70vraqxtvc","29/09/2021 14:00",844210772,4
1,"bpxhquwnjmnz6","29/09/2021 14:00",446289788,5
2,"b8qkss3pzw8cq","29/09/2021 14:00",434731265,6
2,"bpxhquwnjmnz6","29/09/2021 14:00",312560087,7
1,"fubwa2hzv4527","29/09/2021 14:00",285793291,8
2,"34tfr5713cggd","29/09/2021 14:00",246565294,9
2,"fubwa2hzv4527","29/09/2021 14:00",205760772,10
1,"cyz0vzwjtgbr8","29/09/2021 15:00",1126793908,1
1,"92z70vraqxtvc","29/09/2021 15:00",703757418,2
1,"bpxhquwnjmnz6","29/09/2021 15:00",482607843,3
2,"92z70vraqxtvc","29/09/2021 15:00",447890248,4
2,"b8qkss3pzw8cq","29/09/2021 15:00",435543625,5
2,"bpxhquwnjmnz6","29/09/2021 15:00",360454116,6
1,"fubwa2hzv4527","29/09/2021 15:00",345049625,7
2,"34tfr5713cggd","29/09/2021 15:00",248753201,8
2,"fubwa2hzv4527","29/09/2021 15:00",230353691,9
1,"44ptburrzh90b","29/09/2021 15:00",196976634,10
1,"cyz0vzwjtgbr8","29/09/2021 16:00",1145571688,1
1,"92z70vraqxtvc","29/09/2021 16:00",870112331,2
1,"bpxhquwnjmnz6","29/09/2021 16:00",493574965,3
1,"83duzmcmjhs6b","29/09/2021 16:00",493447389,4
2,"b8qkss3pzw8cq","29/09/2021 16:00",435146909,5
1,"fubwa2hzv4527","29/09/2021 16:00",395360673,6
2,"83duzmcmjhs6b","29/09/2021 16:00",333422983,7
2,"fubwa2hzv4527","29/09/2021 16:00",280212113,8
2,"bpxhquwnjmnz6","29/09/2021 16:00",255636806,9
1,"60crdf74q2ygw","29/09/2021 16:00",226702985,10
2,"92z70vraqxtvc","29/09/2021 17:00",786844302,1
2,"cyz0vzwjtgbr8","29/09/2021 17:00",565697755,2
1,"cyz0vzwjtgbr8","29/09/2021 17:00",561129902,3
2,"bpxhquwnjmnz6","29/09/2021 17:00",521119625,4
1,"b8qkss3pzw8cq","29/09/2021 17:00",435237653,5
1,"fubwa2hzv4527","29/09/2021 17:00",394639353,6
1,"bq83hhrs0n6ju","29/09/2021 17:00",389605820,7
1,"60crdf74q2ygw","29/09/2021 17:00",386074448,8
1,"bpxhquwnjmnz6","29/09/2021 17:00",306556390,9
2,"fubwa2hzv4527","29/09/2021 17:00",278478229,10
1,"83duzmcmjhs6b","29/09/2021 18:00",1429558106,1
2,"cyz0vzwjtgbr8","29/09/2021 18:00",563196311,2
2,"bpxhquwnjmnz6","29/09/2021 18:00",502196905,3
1,"cyz0vzwjtgbr8","29/09/2021 18:00",446170098,4
2,"b8qkss3pzw8cq","29/09/2021 18:00",434876808,5
1,"fubwa2hzv4527","29/09/2021 18:00",303189397,6
1,"bq83hhrs0n6ju","29/09/2021 18:00",276817084,7
1,"60crdf74q2ygw","29/09/2021 18:00",275394621,8
1,"bpxhquwnjmnz6","29/09/2021 18:00",260562090,9
1,"34tfr5713cggd","29/09/2021 18:00",250765220,10
2,"92z70vraqxtvc","29/09/2021 19:00",818980423,1
2,"cyz0vzwjtgbr8","29/09/2021 19:00",797424219,2
2,"bpxhquwnjmnz6","29/09/2021 19:00",503170363,3
1,"cyz0vzwjtgbr8","29/09/2021 19:00",461617351,4
2,"b8qkss3pzw8cq","29/09/2021 19:00",435685805,5
1,"bpxhquwnjmnz6","29/09/2021 19:00",303521582,6
1,"fubwa2hzv4527","29/09/2021 19:00",266526748,7
1,"bq83hhrs0n6ju","29/09/2021 19:00",193134753,8
1,"60crdf74q2ygw","29/09/2021 19:00",191186706,9
2,"fubwa2hzv4527","29/09/2021 19:00",187855449,10
2,"cyz0vzwjtgbr8","29/09/2021 20:00",887925980,1
2,"92z70vraqxtvc","29/09/2021 20:00",773676812,2
1,"83duzmcmjhs6b","29/09/2021 20:00",656988708,3
2,"bpxhquwnjmnz6","29/09/2021 20:00",446381463,4
2,"83duzmcmjhs6b","29/09/2021 20:00",442154736,5
2,"b8qkss3pzw8cq","29/09/2021 20:00",435453047,6
1,"bpxhquwnjmnz6","29/09/2021 20:00",400177893,7
1,"fubwa2hzv4527","29/09/2021 20:00",293871338,8
1,"34tfr5713cggd","29/09/2021 20:00",252009714,9
2,"fubwa2hzv4527","29/09/2021 20:00",214502952,10
2,"83duzmcmjhs6b","29/09/2021 21:00",3021589806,1
2,"cyz0vzwjtgbr8","29/09/2021 21:00",839573534,2
2,"92z70vraqxtvc","29/09/2021 21:00",715803513,3
2,"bpxhquwnjmnz6","29/09/2021 21:00",429425826,4
1,"bpxhquwnjmnz6","29/09/2021 21:00",363792944,5
1,"fubwa2hzv4527","29/09/2021 21:00",355109090,6
1,"34tfr5713cggd","29/09/2021 21:00",251763011,7
2,"fubwa2hzv4527","29/09/2021 21:00",235438793,8
1,"cyz0vzwjtgbr8","29/09/2021 21:00",232833640,9
1,"bq83hhrs0n6ju","29/09/2021 21:00",204500375,10
1,"83duzmcmjhs6b","29/09/2021 22:00",1164736074,1
2,"cyz0vzwjtgbr8","29/09/2021 22:00",790777697,2
2,"92z70vraqxtvc","29/09/2021 22:00",697091900,3
1,"fubwa2hzv4527","29/09/2021 22:00",476468288,4
1,"92z70vraqxtvc","29/09/2021 22:00",447478567,5
1,"b8qkss3pzw8cq","29/09/2021 22:00",434993720,6
1,"cyz0vzwjtgbr8","29/09/2021 22:00",430161905,7
2,"fubwa2hzv4527","29/09/2021 22:00",333260687,8
1,"bq83hhrs0n6ju","29/09/2021 22:00",288306617,9
1,"60crdf74q2ygw","29/09/2021 22:00",288160238,10
2,"cyz0vzwjtgbr8","29/09/2021 23:00",723625692,1
1,"bq83hhrs0n6ju","29/09/2021 23:00",590391243,2
1,"92z70vraqxtvc","29/09/2021 23:00",588278682,3
2,"6mcpb06rctk0x","29/09/2021 23:00",558298067,4
2,"92z70vraqxtvc","29/09/2021 23:00",556506666,5
2,"b8qkss3pzw8cq","29/09/2021 23:00",435332073,6
1,"bpxhquwnjmnz6","29/09/2021 23:00",434499034,7
2,"cb5vgtz0hwc57","29/09/2021 23:00",424011396,8
2,"bq83hhrs0n6ju","29/09/2021 23:00",414978622,9
2,"60crdf74q2ygw","29/09/2021 23:00",397425591,10
1,"83duzmcmjhs6b","30/09/2021 00:00",883309749,1
1,"cyz0vzwjtgbr8","30/09/2021 00:00",836573096,2
2,"83duzmcmjhs6b","30/09/2021 00:00",611070927,3
2,"92z70vraqxtvc","30/09/2021 00:00",588218062,4
1,"bq83hhrs0n6ju","30/09/2021 00:00",576656466,5
1,"92z70vraqxtvc","30/09/2021 00:00",555923630,6
1,"60crdf74q2ygw","30/09/2021 00:00",545595343,7
2,"bpxhquwnjmnz6","30/09/2021 00:00",459244292,8
2,"b8qkss3pzw8cq","30/09/2021 00:00",435169924,9
2,"cyz0vzwjtgbr8","30/09/2021 00:00",386083577,10
1,"83duzmcmjhs6b","30/09/2021 01:00",2676660720,1
1,"bq83hhrs0n6ju","30/09/2021 01:00",1430765076,2
1,"60crdf74q2ygw","30/09/2021 01:00",1336412839,3
2,"cyz0vzwjtgbr8","30/09/2021 01:00",610930747,4
1,"92z70vraqxtvc","30/09/2021 01:00",594655400,5
1,"cyz0vzwjtgbr8","30/09/2021 01:00",490898067,6
1,"fubwa2hzv4527","30/09/2021 01:00",452484545,7
2,"b8qkss3pzw8cq","30/09/2021 01:00",435393770,8
2,"bpxhquwnjmnz6","30/09/2021 01:00",429588667,9
1,"bpxhquwnjmnz6","30/09/2021 01:00",400228654,10
1,"83duzmcmjhs6b","30/09/2021 02:00",1421632619,1
1,"cyz0vzwjtgbr8","30/09/2021 02:00",809515879,2
2,"92z70vraqxtvc","30/09/2021 02:00",742417052,3
2,"bpxhquwnjmnz6","30/09/2021 02:00",578652482,4
1,"bq83hhrs0n6ju","30/09/2021 02:00",463781351,5
1,"60crdf74q2ygw","30/09/2021 02:00",441727324,6
1,"b8qkss3pzw8cq","30/09/2021 02:00",435044914,7
1,"92z70vraqxtvc","30/09/2021 02:00",409155041,8
2,"bq83hhrs0n6ju","30/09/2021 02:00",330156956,9
2,"60crdf74q2ygw","30/09/2021 02:00",313839085,10
2,"83duzmcmjhs6b","30/09/2021 03:00",4150054171,1
1,"cyz0vzwjtgbr8","30/09/2021 03:00",612888071,2
2,"92z70vraqxtvc","30/09/2021 03:00",576042055,3
1,"92z70vraqxtvc","30/09/2021 03:00",556783964,4
2,"cyz0vzwjtgbr8","30/09/2021 03:00",556371070,5
2,"b8qkss3pzw8cq","30/09/2021 03:00",434640613,6
1,"bpxhquwnjmnz6","30/09/2021 03:00",395459104,7
2,"bpxhquwnjmnz6","30/09/2021 03:00",347655109,8
1,"fubwa2hzv4527","30/09/2021 03:00",214670439,9
1,"bq83hhrs0n6ju","30/09/2021 03:00",194960492,10
2,"83duzmcmjhs6b","30/09/2021 04:00",2294259746,1
1,"cyz0vzwjtgbr8","30/09/2021 04:00",883118204,2
2,"92z70vraqxtvc","30/09/2021 04:00",671760371,3
2,"bpxhquwnjmnz6","30/09/2021 04:00",549012939,4
1,"b8qkss3pzw8cq","30/09/2021 04:00",435536671,5
1,"92z70vraqxtvc","30/09/2021 04:00",377397795,6
1,"bpxhquwnjmnz6","30/09/2021 04:00",298376697,7
2,"cyz0vzwjtgbr8","30/09/2021 04:00",273644688,8
1,"fubwa2hzv4527","30/09/2021 04:00",209270571,9
2,"fubwa2hzv4527","30/09/2021 04:00",144438458,10
1,"bq83hhrs0n6ju","30/09/2021 05:00",1614183222,1
1,"83duzmcmjhs6b","30/09/2021 05:00",1594460204,2
1,"60crdf74q2ygw","30/09/2021 05:00",1508537862,3
2,"bq83hhrs0n6ju","30/09/2021 05:00",1168067600,4
2,"60crdf74q2ygw","30/09/2021 05:00",1090555165,5
1,"92z70vraqxtvc","30/09/2021 05:00",652237671,6
2,"cyz0vzwjtgbr8","30/09/2021 05:00",563955956,7
1,"bpxhquwnjmnz6","30/09/2021 05:00",548682772,8
1,"cyz0vzwjtgbr8","30/09/2021 05:00",495485729,9
1,"fubwa2hzv4527","30/09/2021 05:00",435557967,10
2,"83duzmcmjhs6b","30/09/2021 06:00",4129076626,1
1,"83duzmcmjhs6b","30/09/2021 06:00",1842217868,2
1,"cyz0vzwjtgbr8","30/09/2021 06:00",1110461911,3
1,"bq83hhrs0n6ju","30/09/2021 06:00",842552232,4
2,"bq83hhrs0n6ju","30/09/2021 06:00",569441485,5
2,"60crdf74q2ygw","30/09/2021 06:00",534568680,6
2,"b8qkss3pzw8cq","30/09/2021 06:00",435178261,7
2,"92z70vraqxtvc","30/09/2021 06:00",428849051,8
2,"bpxhquwnjmnz6","30/09/2021 06:00",418980504,9
1,"bpxhquwnjmnz6","30/09/2021 06:00",387494728,10
1,"cyz0vzwjtgbr8","30/09/2021 07:00",1155940584,1
2,"92z70vraqxtvc","30/09/2021 07:00",601230226,2
2,"bpxhquwnjmnz6","30/09/2021 07:00",494743211,3
2,"b8qkss3pzw8cq","30/09/2021 07:00",434900359,4
1,"92z70vraqxtvc","30/09/2021 07:00",428108015,5
1,"bpxhquwnjmnz6","30/09/2021 07:00",297461322,6
1,"0s4tuzkcn5v3p","30/09/2021 07:00",203766322,7
1,"fubwa2hzv4527","30/09/2021 07:00",201287314,8
2,"955ncfkx319m2","30/09/2021 07:00",160356125,9
2,"fubwa2hzv4527","30/09/2021 07:00",138118901,10
1,"83duzmcmjhs6b","30/09/2021 08:00",3660350600,1
1,"cyz0vzwjtgbr8","30/09/2021 08:00",858093046,2
1,"b8qkss3pzw8cq","30/09/2021 08:00",435245215,3
1,"92z70vraqxtvc","30/09/2021 08:00",409587501,4
1,"bpxhquwnjmnz6","30/09/2021 08:00",308455781,5
2,"cyz0vzwjtgbr8","30/09/2021 08:00",280619402,6
1,"fubwa2hzv4527","30/09/2021 08:00",259732123,7
1,"0s4tuzkcn5v3p","30/09/2021 08:00",208308777,8
2,"fubwa2hzv4527","30/09/2021 08:00",151816227,9
1,"bq83hhrs0n6ju","30/09/2021 08:00",143952335,10
1,"cyz0vzwjtgbr8","30/09/2021 09:00",1121065519,1
2,"92z70vraqxtvc","30/09/2021 09:00",729613299,2
2,"bpxhquwnjmnz6","30/09/2021 09:00",602383432,3
1,"bq83hhrs0n6ju","30/09/2021 09:00",515341377,4
1,"60crdf74q2ygw","30/09/2021 09:00",482743409,5
1,"b8qkss3pzw8cq","30/09/2021 09:00",435321449,6
2,"83duzmcmjhs6b","30/09/2021 09:00",430250259,7
1,"92z70vraqxtvc","30/09/2021 09:00",416013014,8
2,"bq83hhrs0n6ju","30/09/2021 09:00",338244563,9
2,"60crdf74q2ygw","30/09/2021 09:00",318529131,10
1,"cyz0vzwjtgbr8","30/09/2021 10:00",832389162,1
2,"92z70vraqxtvc","30/09/2021 10:00",709936174,2
1,"83duzmcmjhs6b","30/09/2021 10:00",577134138,3
2,"bpxhquwnjmnz6","30/09/2021 10:00",570464726,4
1,"60crdf74q2ygw","30/09/2021 10:00",498483957,5
1,"92z70vraqxtvc","30/09/2021 10:00",447756784,6
2,"b8qkss3pzw8cq","30/09/2021 10:00",435510972,7
2,"bq83hhrs0n6ju","30/09/2021 10:00",386593112,8
2,"60crdf74q2ygw","30/09/2021 10:00",368697704,9
1,"fubwa2hzv4527","30/09/2021 10:00",356551608,10
1,"83duzmcmjhs6b","30/09/2021 11:00",948255745,1
1,"cyz0vzwjtgbr8","30/09/2021 11:00",797480916,2
2,"92z70vraqxtvc","30/09/2021 11:00",569386787,3
1,"92z70vraqxtvc","30/09/2021 11:00",569278960,4
2,"b8qkss3pzw8cq","30/09/2021 11:00",435034827,5
2,"bpxhquwnjmnz6","30/09/2021 11:00",327911054,6
1,"fubwa2hzv4527","30/09/2021 11:00",293585624,7
2,"cyz0vzwjtgbr8","30/09/2021 11:00",278802463,8
2,"34tfr5713cggd","30/09/2021 11:00",247038400,9
1,"44ptburrzh90b","30/09/2021 11:00",218636240,10
2,"cyz0vzwjtgbr8","30/09/2021 12:00",833532062,1
2,"92z70vraqxtvc","30/09/2021 12:00",793358730,2
2,"bpxhquwnjmnz6","30/09/2021 12:00",557091682,3
2,"b8qkss3pzw8cq","30/09/2021 12:00",435492464,4
1,"44ptburrzh90b","30/09/2021 12:00",389725897,5
1,"83duzmcmjhs6b","30/09/2021 12:00",380679810,6
1,"bpxhquwnjmnz6","30/09/2021 12:00",293304113,7
1,"fubwa2hzv4527","30/09/2021 12:00",272620755,8
1,"34tfr5713cggd","30/09/2021 12:00",246854913,9
2,"34tfr5713cggd","30/09/2021 12:00",242478261,10
1,"cyz0vzwjtgbr8","30/09/2021 13:00",1081748082,1
1,"92z70vraqxtvc","30/09/2021 13:00",710149558,2
1,"83duzmcmjhs6b","30/09/2021 13:00",649479595,3
1,"bpxhquwnjmnz6","30/09/2021 13:00",514657903,4
2,"83duzmcmjhs6b","30/09/2021 13:00",463728253,5
2,"b8qkss3pzw8cq","30/09/2021 13:00",435192666,6
2,"92z70vraqxtvc","30/09/2021 13:00",421973481,7
1,"fubwa2hzv4527","30/09/2021 13:00",283726405,8
1,"44ptburrzh90b","30/09/2021 13:00",236989865,9
2,"bpxhquwnjmnz6","30/09/2021 13:00",231890145,10
2,"83duzmcmjhs6b","30/09/2021 14:00",2071128227,1
1,"cyz0vzwjtgbr8","30/09/2021 14:00",1134992564,2
1,"bpxhquwnjmnz6","30/09/2021 14:00",541636759,3
2,"92z70vraqxtvc","30/09/2021 14:00",498450066,4
2,"b8qkss3pzw8cq","30/09/2021 14:00",436145188,5
1,"fubwa2hzv4527","30/09/2021 14:00",339822604,6
2,"bpxhquwnjmnz6","30/09/2021 14:00",294510599,7
1,"44ptburrzh90b","30/09/2021 14:00",268032095,8
2,"34tfr5713cggd","30/09/2021 14:00",245038665,9
