"SNAP_ID","NODE","TO_CHAR(BEGIN_INTERVAL_TIME,'DD/MM/YYYYHH24:MI')","SQL_ID","PLAN_HASH_VALUE","EXECS","AVG_CPUTIME","AVG_ETIME","AVG_LIO","AVG_CLUSTER","ROWS_EXEC"
80625,"1","12/11/2020 01:00","1n32hnmxv1kgj",3263675114,"7,641","2.563","2.638","165,521.5",".00830",61.5552938
80625,"2","12/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,879","2.272","2.296","166,286.7",".00672",62.2231672
80626,"1","12/11/2020 02:00","1n32hnmxv1kgj",3263675114,"7,667","2.506","2.534","182,114.4",".00638",73.0305204
80626,"2","12/11/2020 02:00","1n32hnmxv1kgj",3263675114,"6,078","2.196","2.210","182,368.5",".00632",72.3126028
80627,"1","12/11/2020 03:00","1n32hnmxv1kgj",3263675114,"7,291","2.537","2.566","188,142.6",".00651",75.1355095
80627,"2","12/11/2020 03:00","1n32hnmxv1kgj",3263675114,"5,367","2.239","2.252","186,424.6",".00658",73.3109745
80628,"1","12/11/2020 04:00","1n32hnmxv1kgj",3263675114,"7,212","2.366","2.387",".0",".00659",77.0574043
80628,"2","12/11/2020 04:00","1n32hnmxv1kgj",3263675114,"5,318","2.100","2.111",".0",".00606",77.3950733
80629,"1","12/11/2020 05:00","1n32hnmxv1kgj",3263675114,"6,945","2.141","2.160","162,420.5",".00687",73.2977682
80629,"2","12/11/2020 05:00","1n32hnmxv1kgj",3263675114,"5,236","1.945","1.958","163,113.9",".00616",73.1648205
80630,"1","12/11/2020 06:00","1n32hnmxv1kgj",3263675114,"5,109","1.888","1.906","157,760.2",".00734",66.6582501
80630,"2","12/11/2020 06:00","1n32hnmxv1kgj",3263675114,"3,982","1.731","1.743","156,206.6",".00526",66.7501256
80631,"1","12/11/2020 07:00","1n32hnmxv1kgj",3263675114,"6,777","2.486","2.513","182,759.9",".00763",73.877822
80631,"2","12/11/2020 07:00","1n32hnmxv1kgj",3263675114,"5,213","2.305","2.320","185,044.1",".00487",74.1576827
80632,"1","12/11/2020 08:00","1n32hnmxv1kgj",3263675114,"7,297","2.654","2.687",".0",".00838",76.4667672
80632,"2","12/11/2020 08:00","1n32hnmxv1kgj",3263675114,"5,726","2.468","2.490","182,765.8",".00381",76.2334963
80633,"1","12/11/2020 09:00","1n32hnmxv1kgj",3263675114,"6,745","2.575","2.601","183,604.1",".00723",75.5744996
80633,"2","12/11/2020 09:00","1n32hnmxv1kgj",3263675114,"5,309","2.337","2.355",".0",".00343",74.9632699
80634,"1","12/11/2020 10:00","1n32hnmxv1kgj",3263675114,"6,061","2.244","2.261","174,043.5",".00713",80.1296816
80634,"2","12/11/2020 10:00","1n32hnmxv1kgj",3263675114,"4,678","2.061","2.072","174,277.7",".00417",81.2174006
80635,"1","12/11/2020 11:00","1n32hnmxv1kgj",3263675114,"4,131","1.967","1.984","165,383.4",".00828",75.8056161
80635,"2","12/11/2020 11:00","1n32hnmxv1kgj",3263675114,"3,152","1.791","1.808","165,298.7",".00615",75.2455584
80636,"1","12/11/2020 12:00","1n32hnmxv1kgj",3263675114,"7,003","2.915","3.003",".0",".00725",78.5790376
80636,"2","12/11/2020 12:00","1n32hnmxv1kgj",3263675114,"3,261","2.490","2.512","191,324.4",".00891",81.5185526
80637,"1","12/11/2020 13:00","1n32hnmxv1kgj",3263675114,"5,779","3.008","3.170","196,485.6",".00625",81.0527773
80637,"2","12/11/2020 13:00","1n32hnmxv1kgj",3263675114,"3,759","2.494","2.519","195,253.9",".01235",80.7595105
80638,"1","12/11/2020 14:00","1n32hnmxv1kgj",3263675114,"6,598","2.793","2.850","179,020.9",".00489",80.9658988
80638,"2","12/11/2020 14:00","1n32hnmxv1kgj",3263675114,"4,521","2.430","2.453","180,064.5",".01175",81.0685689
80639,"1","12/11/2020 15:00","1n32hnmxv1kgj",3263675114,"5,701","3.006","3.072",".0",".00506",82.1085774
80639,"2","12/11/2020 15:00","1n32hnmxv1kgj",3263675114,"4,188","2.530","2.555",".0",".01330",81.3767908
80640,"1","12/11/2020 16:00","1n32hnmxv1kgj",3263675114,"5,139","2.325","2.402","153,650.1",".00544",76.7995719
80640,"2","12/11/2020 16:00","1n32hnmxv1kgj",3263675114,"3,604","1.881","1.909","152,560.3",".01322",76.3007769
80641,"1","12/11/2020 17:00","1n32hnmxv1kgj",3263675114,"4,785","2.693","2.768","175,967.8",".00449",77.0835946
80641,"2","12/11/2020 17:00","1n32hnmxv1kgj",3263675114,"3,412","2.176","2.196","177,351.9",".01208",77.2116061
80642,"1","12/11/2020 18:00","1n32hnmxv1kgj",3263675114,"5,891","2.958","3.007","189,113.3",".00450",79.3325412
80642,"2","12/11/2020 18:00","1n32hnmxv1kgj",3263675114,"4,240","2.442","2.461","189,590.8",".01249",79.4875
80643,"1","12/11/2020 19:00","1n32hnmxv1kgj",3263675114,"5,686","2.937","2.989","191,807.0",".00445",80.1505452
80643,"2","12/11/2020 19:00","1n32hnmxv1kgj",3263675114,"4,088","2.506","2.526","193,265.3",".01170",80.5075832
80644,"1","12/11/2020 20:00","1n32hnmxv1kgj",3263675114,"5,350","3.093","3.198",".0",".00617",78.4685981
80644,"2","12/11/2020 20:00","1n32hnmxv1kgj",3263675114,"3,973","2.635","2.661","189,324.7",".01273",78.4955953
80645,"1","12/11/2020 21:00","1n32hnmxv1kgj",3263675114,"5,145","2.698","2.741","171,999.7",".00438",79.5725948
80645,"2","12/11/2020 21:00","1n32hnmxv1kgj",3263675114,"3,764","2.266","2.285",".0",".01328",78.4702444
80646,"1","12/11/2020 22:00","1n32hnmxv1kgj",3263675114,"4,236","2.117","2.142","148,457.0",".00390",73.7674693
80646,"2","12/11/2020 22:00","1n32hnmxv1kgj",3263675114,"3,193","1.806","1.823","148,251.8",".01430",73.297839
80647,"1","12/11/2020 23:00","1n32hnmxv1kgj",3263675114,"5,429","2.887","2.937","183,328.5",".00436",79.9865537
80647,"2","12/11/2020 23:00","1n32hnmxv1kgj",3263675114,"3,975","2.331","2.349","179,996.3",".01089",79.5350943
80648,"1","13/11/2020 00:00","1n32hnmxv1kgj",3263675114,"4,460","2.999","3.067","203,828.8",".00462",83.4345291
80648,"1","13/11/2020 00:00","1n32hnmxv1kgj",2345114529,"1,589","2.173","2.236","942,093.5",".00492",74.7684078
80648,"2","13/11/2020 00:00","1n32hnmxv1kgj",3263675114,"4,440","2.464","2.481","196,403.6",".00862",81.0824324
80649,"1","13/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,996","2.977","3.057","181,670.4",".00440",65.8519013
80649,"1","13/11/2020 01:00","1n32hnmxv1kgj",2345114529,"1,421",".067",".075","31,036.8",".00182",29.0140746
80649,"2","13/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,418","2.532","2.565","165,424.8",".00707",59.7689184
80650,"1","13/11/2020 02:00","1n32hnmxv1kgj",3263675114,"6,068","2.330","2.366","162,073.0",".00397",65.3165788
80650,"1","13/11/2020 02:00","1n32hnmxv1kgj",2345114529,"766",".031",".036","13,448.1",".00257",55.3577023
80650,"2","13/11/2020 02:00","1n32hnmxv1kgj",3263675114,"5,127","1.975","2.023","155,270.3",".00693",64.047006
80651,"1","13/11/2020 03:00","1n32hnmxv1kgj",3263675114,"5,497","1.868","1.886","142,283.8",".00357",58.8528288
80651,"1","13/11/2020 03:00","1n32hnmxv1kgj",2345114529,"650",".024",".027","10,743.0",".00204",43.1
80651,"2","13/11/2020 03:00","1n32hnmxv1kgj",3263675114,"4,450","1.627","1.637","136,747.3",".00676",56.3179775
80652,"1","13/11/2020 04:00","1n32hnmxv1kgj",3263675114,"6,257","2.085","2.101","157,248.8",".00276",64.3680678
80652,"1","13/11/2020 04:00","1n32hnmxv1kgj",2345114529,"452",".025",".027","11,286.5",".00211",58.3097345
80652,"2","13/11/2020 04:00","1n32hnmxv1kgj",3263675114,"4,963","1.822","1.831","152,633.4",".00551",64.4904292
80653,"1","13/11/2020 05:00","1n32hnmxv1kgj",3263675114,"6,619","2.467","2.490","176,577.9",".00348",67.4408521
80653,"1","13/11/2020 05:00","1n32hnmxv1kgj",2345114529,"577",".021",".024","9,538.0",".00170",42.6793761
80653,"2","13/11/2020 05:00","1n32hnmxv1kgj",3263675114,"5,260","2.019","2.029","170,105.7",".00606",65.5992395
80654,"1","13/11/2020 06:00","1n32hnmxv1kgj",3263675114,"6,393","2.512","2.533","180,606.7",".00356",66.3297356
80654,"1","13/11/2020 06:00","1n32hnmxv1kgj",2345114529,"470",".027",".030","11,938.5",".00241",64.0787234
80654,"2","13/11/2020 06:00","1n32hnmxv1kgj",3263675114,"5,014","2.116","2.128","173,914.4",".00737",65.9339848
80655,"1","13/11/2020 07:00","1n32hnmxv1kgj",3263675114,"6,336","2.686","2.733","181,801.1",".00452",66.9869003
80655,"1","13/11/2020 07:00","1n32hnmxv1kgj",2345114529,"678",".037",".041","16,583.6",".00258",49.9896755
80655,"2","13/11/2020 07:00","1n32hnmxv1kgj",3263675114,"5,136","2.284","2.301",".0",".00908",64.0120717
80656,"1","13/11/2020 08:00","1n32hnmxv1kgj",3263675114,"6,237","2.130","2.168","155,176.9",".00433",70.2724066
80656,"1","13/11/2020 08:00","1n32hnmxv1kgj",2345114529,"1,051",".050",".053","27,876.7",".00145",26.9571836
80656,"2","13/11/2020 08:00","1n32hnmxv1kgj",3263675114,"5,508","1.813","1.828","146,470.5",".00743",64.7921206
80657,"1","13/11/2020 09:00","1n32hnmxv1kgj",3263675114,"3,532","1.938","1.956",".0",".00427",76.7171574
80657,"1","13/11/2020 09:00","1n32hnmxv1kgj",2345114529,"1,780",".058",".060","31,788.2",".00109",24.4634831
80657,"2","13/11/2020 09:00","1n32hnmxv1kgj",3263675114,"3,965","1.618","1.629","133,195.8",".00825",58.348802
80658,"1","13/11/2020 10:00","1n32hnmxv1kgj",3263675114,"4,961","2.633","2.652","201,089.1",".00382",82.2517638
80658,"1","13/11/2020 10:00","1n32hnmxv1kgj",2345114529,"620",".031",".033","14,319.0",".00222",56.6645161
80658,"2","13/11/2020 10:00","1n32hnmxv1kgj",3263675114,"4,030","2.245","2.258","190,228.6",".00971",79.5099256
80659,"1","13/11/2020 11:00","1n32hnmxv1kgj",3263675114,"4,984","2.705","2.725","199,524.0",".00437",83.4297753
80659,"1","13/11/2020 11:00","1n32hnmxv1kgj",2345114529,"697",".032",".036","14,921.9",".00247",54.9411765
80659,"2","13/11/2020 11:00","1n32hnmxv1kgj",3263675114,"4,108","2.280","2.293","187,880.2",".00868",79.6158715
80660,"1","13/11/2020 12:00","1n32hnmxv1kgj",3263675114,"4,826","2.817","2.854","195,947.6",".00465",82.5868214
80660,"1","13/11/2020 12:00","1n32hnmxv1kgj",2345114529,"511",".030",".035","13,488.1",".00311",60.8943249
80660,"2","13/11/2020 12:00","1n32hnmxv1kgj",3263675114,"3,980","2.365","2.379","187,388.9",".00711",80.0809045
80661,"1","13/11/2020 13:00","1n32hnmxv1kgj",3263675114,"4,213","2.414","2.443","175,346.5",".00468",79.4623784
80661,"1","13/11/2020 13:00","1n32hnmxv1kgj",2345114529,"731",".030",".033","13,891.6",".00212",46.9904241
80661,"2","13/11/2020 13:00","1n32hnmxv1kgj",3263675114,"3,732","2.045","2.060","163,516.0",".00767",74.8555734
80662,"1","13/11/2020 14:00","1n32hnmxv1kgj",3263675114,"3,772","2.128","2.151",".0",".00479",76.071315
80662,"1","13/11/2020 14:00","1n32hnmxv1kgj",2345114529,"698",".033",".036","14,788.2",".00243",56.8237822
80662,"2","13/11/2020 14:00","1n32hnmxv1kgj",3263675114,"3,118","1.720","1.735",".0",".00941",74.4156511
80663,"1","13/11/2020 15:00","1n32hnmxv1kgj",3263675114,"3,832","2.592","2.622","181,818.2",".00447",78.1782359
80663,"1","13/11/2020 15:00","1n32hnmxv1kgj",2345114529,"543",".029",".032","12,682.8",".00254",53.145488
80663,"2","13/11/2020 15:00","1n32hnmxv1kgj",3263675114,"3,211","2.167","2.183","171,861.6",".00874",74.7913423
80664,"1","13/11/2020 16:00","1n32hnmxv1kgj",3263675114,"4,609","2.820","2.848","191,917.0",".00478",82.0442612
80664,"1","13/11/2020 16:00","1n32hnmxv1kgj",2345114529,"684",".032",".035","14,413.8",".00257",55.6769006
80664,"2","13/11/2020 16:00","1n32hnmxv1kgj",3263675114,"3,914","2.303","2.318","175,577.9",".00821",78.2337762
80665,"1","13/11/2020 17:00","1n32hnmxv1kgj",3263675114,"4,528","2.909","2.955","192,185.7",".00479",81.0713339
80665,"1","13/11/2020 17:00","1n32hnmxv1kgj",2345114529,"595",".027",".031","12,064.1",".00253",49.1277311
80665,"2","13/11/2020 17:00","1n32hnmxv1kgj",3263675114,"3,663","2.419","2.435","181,529.1",".00806",77.5266175
80666,"1","13/11/2020 18:00","1n32hnmxv1kgj",3263675114,"4,512","2.887","2.940","192,873.0",".00482",80.3896277
80666,"1","13/11/2020 18:00","1n32hnmxv1kgj",2345114529,"604",".034",".037","15,385.9",".00261",57.0413907
80666,"2","13/11/2020 18:00","1n32hnmxv1kgj",3263675114,"3,716","2.392","2.409","177,222.7",".00820",77.7944026
80667,"1","13/11/2020 19:00","1n32hnmxv1kgj",3263675114,"4,650","2.736","2.771",".0",".00439",81.2946237
80667,"1","13/11/2020 19:00","1n32hnmxv1kgj",2345114529,"603",".030",".035","13,627.1",".00256",56.0431177
80667,"2","13/11/2020 19:00","1n32hnmxv1kgj",3263675114,"3,795","2.265","2.279","162,742.3",".00831",78.6948617
80668,"1","13/11/2020 20:00","1n32hnmxv1kgj",3263675114,"3,876","2.020","2.060","140,403.7",".00468",78.2788958
80668,"1","13/11/2020 20:00","1n32hnmxv1kgj",2345114529,"806",".034",".037","15,499.5",".00232",54.7047146
80668,"2","13/11/2020 20:00","1n32hnmxv1kgj",3263675114,"3,460","1.711","1.724","131,345.4",".00789",73.6812139
80669,"1","13/11/2020 21:00","1n32hnmxv1kgj",3263675114,"3,245","2.048","2.073","142,533.5",".00419",72.5701079
80669,"1","13/11/2020 21:00","1n32hnmxv1kgj",2345114529,"482",".033",".037","15,209.7",".00282",65.7634855
80669,"2","13/11/2020 21:00","1n32hnmxv1kgj",3263675114,"2,715","1.803","1.817",".0",".00809",72.9278085
80670,"1","13/11/2020 22:00","1n32hnmxv1kgj",2345114529,"885",".033",".037","15,170.6",".00250",53.1141243
80670,"1","13/11/2020 22:00","1n32hnmxv1kgj",3263675114,"4,085","2.772","2.811","188,242.0",".00429",78.9358629
80670,"2","13/11/2020 22:00","1n32hnmxv1kgj",3263675114,"3,559","2.232","2.249","170,991.3",".00805",74.0738972
80671,"1","13/11/2020 23:00","1n32hnmxv1kgj",2345114529,"587",".035",".041","14,783.5",".00282",59.6132879
80671,"1","13/11/2020 23:00","1n32hnmxv1kgj",3263675114,"4,497","2.856","2.908","177,333.2",".00466",81.0384701
80671,"2","13/11/2020 23:00","1n32hnmxv1kgj",3263675114,"3,693","2.248","2.265","168,825.1",".00756",78.503114
80672,"1","14/11/2020 00:00","1n32hnmxv1kgj",2345114529,"712",".035",".039","15,963.4",".00271",55.8356742
80672,"1","14/11/2020 00:00","1n32hnmxv1kgj",3263675114,"4,174","2.651","2.697","184,096.7",".00413",79.3792525
80672,"2","14/11/2020 00:00","1n32hnmxv1kgj",2345114529,"24",".596","5.628","47,503.1",".00235",26.6666667
80672,"2","14/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,490","2.283","2.299","172,083.0",".00950",76.37851
80673,"1","14/11/2020 01:00","1n32hnmxv1kgj",2345114529,"1,449",".067",".084","31,139.0",".00229",30.1828847
80673,"1","14/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,598","2.748","2.890",".0",".00434",58.0980707
80673,"2","14/11/2020 01:00","1n32hnmxv1kgj",2345114529,"5,117","1.303","1.317","627,367.0",".00653",53.9675591
80674,"1","14/11/2020 02:00","1n32hnmxv1kgj",3263675114,"8,385","2.326","2.410","182,901.9",".00390",70.1614788
80674,"1","14/11/2020 02:00","1n32hnmxv1kgj",2345114529,"1,139",".076",".113","34,447.7",".00317",72.641791
80674,"2","14/11/2020 02:00","1n32hnmxv1kgj",2345114529,"6,803","1.359","1.369","84,633.6",".00576",70.2659121
80675,"1","14/11/2020 03:00","1n32hnmxv1kgj",3263675114,"7,770","1.917","1.929","171,867.7",".00333",67.692278
80675,"1","14/11/2020 03:00","1n32hnmxv1kgj",2345114529,"927",".046",".049","21,413.7",".00237",58.9859763
80675,"2","14/11/2020 03:00","1n32hnmxv1kgj",2345114529,"6,483",".922",".930",".0",".00503",67.0211322
80676,"1","14/11/2020 04:00","1n32hnmxv1kgj",3263675114,"8,335","1.944","1.958","171,110.0",".00298",69.2464307
80676,"1","14/11/2020 04:00","1n32hnmxv1kgj",2345114529,"717",".070",".074","36,761.6",".00328",81.2873082
80676,"2","14/11/2020 04:00","1n32hnmxv1kgj",2345114529,"6,592","1.015","1.022",".0",".00559",69.5995146
80677,"1","14/11/2020 05:00","1n32hnmxv1kgj",3263675114,"8,493","2.272","2.289","188,920.2",".00358",70.4703874
80677,"1","14/11/2020 05:00","1n32hnmxv1kgj",2345114529,"1,066",".058",".061","29,956.0",".00273",67.6388368
80677,"2","14/11/2020 05:00","1n32hnmxv1kgj",2345114529,"6,982","1.427","1.436","162,187.9",".00544",71.0999714
80678,"1","14/11/2020 06:00","1n32hnmxv1kgj",3263675114,"8,708","2.248","2.264","190,579.2",".00409",71.3523197
80678,"1","14/11/2020 06:00","1n32hnmxv1kgj",2345114529,"693",".045",".049","22,867.2",".00310",70.8571429
80678,"2","14/11/2020 06:00","1n32hnmxv1kgj",2345114529,"6,770","1.598","1.608",".0",".00535",70.5243722
80679,"1","14/11/2020 07:00","1n32hnmxv1kgj",3263675114,"7,202","2.601","2.664","206,511.0",".00462",82.4514024
80679,"1","14/11/2020 07:00","1n32hnmxv1kgj",2345114529,"2,972",".074",".079","37,155.8",".00182",32.6742934
80679,"2","14/11/2020 07:00","1n32hnmxv1kgj",2345114529,"7,402","1.473","1.484","146,939.1",".00521",68.1201027
80680,"1","14/11/2020 08:00","1n32hnmxv1kgj",3263675114,"7,197","2.464","2.487","203,087.0",".00406",87.4500486
80680,"1","14/11/2020 08:00","1n32hnmxv1kgj",2345114529,"899",".048",".053","23,956.9",".00296",58.5795328
80680,"2","14/11/2020 08:00","1n32hnmxv1kgj",2345114529,"6,130","1.743","1.755","206,808.3",".00702",84.162969
80681,"1","14/11/2020 09:00","1n32hnmxv1kgj",3263675114,"6,247","2.263","2.280","206,632.5",".00344",86.5120858
80681,"1","14/11/2020 09:00","1n32hnmxv1kgj",2345114529,"1,064",".060",".064","30,030.1",".00321",64.7387218
80681,"2","14/11/2020 09:00","1n32hnmxv1kgj",2345114529,"5,346","1.512","1.525","15,401.2",".00691",82.0375982
80682,"1","14/11/2020 10:00","1n32hnmxv1kgj",3263675114,"6,014","1.944","1.956","192,727.5",".00390",84.3799468
80682,"1","14/11/2020 10:00","1n32hnmxv1kgj",2345114529,"953",".050",".053","26,217.1",".00265",60.3179433
80682,"2","14/11/2020 10:00","1n32hnmxv1kgj",2345114529,"5,120","1.091","1.100",".0",".00697",82.0226563
80683,"1","14/11/2020 11:00","1n32hnmxv1kgj",3263675114,"5,781","2.211","2.225","210,256.8",".00427",85.167964
80683,"1","14/11/2020 11:00","1n32hnmxv1kgj",2345114529,"895",".035",".038","17,233.6",".00257",56.8413408
80683,"2","14/11/2020 11:00","1n32hnmxv1kgj",2345114529,"276","1.086","1.094","592,990.8",".00451",77.4130435
80683,"2","14/11/2020 11:00","1n32hnmxv1kgj",3263675114,"4,718","2.062","2.076","197,422.1",".00645",80.9368376
80684,"1","14/11/2020 12:00","1n32hnmxv1kgj",3263675114,"6,674","2.472","2.494","216,934.0",".00470",87.5346119
80684,"1","14/11/2020 12:00","1n32hnmxv1kgj",2345114529,"703",".061",".070","17,743.2",".00264",60.3513514
80684,"2","14/11/2020 12:00","1n32hnmxv1kgj",3263675114,"5,481","2.273","2.286","205,174.7",".00831",84.3014049
80685,"1","14/11/2020 13:00","1n32hnmxv1kgj",3263675114,"6,129","2.414","2.432","210,425.9",".00493",85.9913526
80685,"1","14/11/2020 13:00","1n32hnmxv1kgj",2345114529,"905",".029",".032","13,742.1",".00230",50.3116022
80685,"2","14/11/2020 13:00","1n32hnmxv1kgj",3263675114,"5,162","2.222","2.344","194,231.8",".00890",81.116234
80686,"1","14/11/2020 14:00","1n32hnmxv1kgj",3263675114,"6,231","2.598","2.620","215,587.5",".00520",86.2770021
80686,"1","14/11/2020 14:00","1n32hnmxv1kgj",2345114529,"864",".029",".033","13,977.5",".00256",50.505787
80686,"2","14/11/2020 14:00","1n32hnmxv1kgj",3263675114,"5,194","2.337","2.353","200,230.9",".00885",82.1428571
80687,"1","14/11/2020 15:00","1n32hnmxv1kgj",3263675114,"6,068","2.493","2.514","206,340.1",".00520",85.3661833
80687,"1","14/11/2020 15:00","1n32hnmxv1kgj",2345114529,"609",".030",".034","14,024.6",".00296",60.2364532
80687,"2","14/11/2020 15:00","1n32hnmxv1kgj",3263675114,"4,770","2.319","2.336","197,046.4",".00992",83.0320755
80688,"1","14/11/2020 16:00","1n32hnmxv1kgj",3263675114,"5,822","2.344","2.369","196,126.6",".00508",84.5022329
80688,"1","14/11/2020 16:00","1n32hnmxv1kgj",2345114529,"916",".030",".033","13,889.3",".00244",50.0895197
80688,"2","14/11/2020 16:00","1n32hnmxv1kgj",3263675114,"4,818","2.128","2.200","181,755.7",".00847",79.8142383
80689,"1","14/11/2020 17:00","1n32hnmxv1kgj",2345114529,"748",".029",".032","13,903.6",".00269",57.4973262
80689,"1","14/11/2020 17:00","1n32hnmxv1kgj",3263675114,"5,426","2.070","2.088","190,072.5",".00502",84.0361224
80689,"2","14/11/2020 17:00","1n32hnmxv1kgj",3263675114,"4,478","1.927","1.941","179,269.0",".00987",80.5196516
80690,"1","14/11/2020 18:00","1n32hnmxv1kgj",3263675114,"5,702","2.436","2.481","207,054.3",".00514",84.4093301
80690,"1","14/11/2020 18:00","1n32hnmxv1kgj",2345114529,"1,066",".043",".046","19,453.2",".00247",53.2401501
80690,"2","14/11/2020 18:00","1n32hnmxv1kgj",3263675114,"4,910","2.149","2.163","188,360.1",".00893",79.5674134
80691,"1","14/11/2020 19:00","1n32hnmxv1kgj",3263675114,"6,400","2.585","2.612","207,017.0",".00542",86.668125
80691,"1","14/11/2020 19:00","1n32hnmxv1kgj",2345114529,"753",".061",".065","21,117.5",".00290",59.7317397
80691,"2","14/11/2020 19:00","1n32hnmxv1kgj",3263675114,"5,379","2.308","2.324","194,641.2",".00953",84.2340584
80692,"1","14/11/2020 20:00","1n32hnmxv1kgj",3263675114,"5,655","2.552","2.573","207,522.7",".00492",84.8136163
80692,"1","14/11/2020 20:00","1n32hnmxv1kgj",2345114529,"1,040",".060",".063","26,372.7",".00273",61.7144231
80692,"2","14/11/2020 20:00","1n32hnmxv1kgj",3263675114,"4,953","2.320","2.335","190,370.1",".00741",81.8047648
80693,"1","14/11/2020 21:00","1n32hnmxv1kgj",3263675114,"5,289","2.596","2.616","205,204.0",".00454",83.9410096
80693,"1","14/11/2020 21:00","1n32hnmxv1kgj",2345114529,"783",".033",".036","15,639.0",".00258",58.146871
80693,"2","14/11/2020 21:00","1n32hnmxv1kgj",3263675114,"4,308","2.373","2.391","66,251.5",".00734",80.6977716
80694,"1","14/11/2020 22:00","1n32hnmxv1kgj",3263675114,"4,429","2.382","2.399","194,009.7",".00481",81.5962971
80694,"1","14/11/2020 22:00","1n32hnmxv1kgj",2345114529,"964",".052",".055","26,731.4",".00249",60.9346473
80694,"2","14/11/2020 22:00","1n32hnmxv1kgj",3263675114,"4,048","2.165","2.177","175,171.0",".00690",77.3656126
80695,"1","14/11/2020 23:00","1n32hnmxv1kgj",3263675114,"4,200","2.198","2.242","176,615.3",".00411",79.4419048
80695,"1","14/11/2020 23:00","1n32hnmxv1kgj",2345114529,"1,140",".074",".078","32,634.1",".00347",74.1824561
80695,"2","14/11/2020 23:00","1n32hnmxv1kgj",3263675114,"3,804","1.934","1.945","158,094.2",".00718",78.3073081
80696,"1","15/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,924","1.833","1.845","163,170.6",".00468",78.9426606
80696,"1","15/11/2020 00:00","1n32hnmxv1kgj",2345114529,"821",".034",".036","17,082.3",".00222",56.090134
80696,"2","15/11/2020 00:00","1n32hnmxv1kgj",3263675114,"3,464","1.725","1.771","152,259.5",".00749",74.4266744
80697,"1","15/11/2020 01:00","1n32hnmxv1kgj",3263675114,"5,073","2.283","2.322","159,982.7",".00355",57.7735068
80697,"1","15/11/2020 01:00","1n32hnmxv1kgj",2345114529,"1,911",".070",".076","33,779.8",".00212",40.9727891
80697,"2","15/11/2020 01:00","1n32hnmxv1kgj",3263675114,"4,874","1.893","1.906","141,035.9",".00603",51.9550677
80698,"1","15/11/2020 02:00","1n32hnmxv1kgj",3263675114,"5,702","2.209","2.224","167,601.0",".00308",61.2742897
80698,"1","15/11/2020 02:00","1n32hnmxv1kgj",2345114529,"904",".065",".069","33,224.1",".00273",72.9922566
80698,"2","15/11/2020 02:00","1n32hnmxv1kgj",3263675114,"4,831","2.018","2.028","155,961.4",".00517",63.3429932
80699,"1","15/11/2020 03:00","1n32hnmxv1kgj",3263675114,"5,832","2.168","2.181","167,782.7",".00305",61.9749657
80699,"1","15/11/2020 03:00","1n32hnmxv1kgj",2345114529,"1,050",".050",".053","26,064.4",".00246",63.4580952
80699,"2","15/11/2020 03:00","1n32hnmxv1kgj",3263675114,"4,875","1.994","2.003","154,114.4",".00481",61.2955897
80700,"1","15/11/2020 04:00","1n32hnmxv1kgj",3263675114,"6,285","2.135","2.149","159,842.9",".00280",64.7350835
80700,"1","15/11/2020 04:00","1n32hnmxv1kgj",2345114529,"776",".055",".057","28,593.3",".00253",67.7603093
80700,"2","15/11/2020 04:00","1n32hnmxv1kgj",3263675114,"5,042","1.983","1.993","152,375.0",".00453",65.8869496
80701,"1","15/11/2020 05:00","1n32hnmxv1kgj",3263675114,"5,722","2.136","2.154","158,169.5",".00310",60.4613771
80701,"1","15/11/2020 05:00","1n32hnmxv1kgj",2345114529,"799",".031",".035","15,509.3",".00234",58.9749687
80701,"2","15/11/2020 05:00","1n32hnmxv1kgj",3263675114,"4,666","1.972","1.982","150,600.3",".00494",59.8371196
80702,"1","15/11/2020 06:00","1n32hnmxv1kgj",3263675114,"5,622","1.698","1.708","135,829.0",".00336",58.9194237
80702,"1","15/11/2020 06:00","1n32hnmxv1kgj",2345114529,"1,000",".049",".052","26,086.2",".00258",68.435
80702,"2","15/11/2020 06:00","1n32hnmxv1kgj",3263675114,"4,684","1.627","1.637",".0",".00522",60.1061059
80703,"1","15/11/2020 07:00","1n32hnmxv1kgj",3263675114,"4,410","1.748","1.809","133,144.0",".00274",49.8265306
80703,"1","15/11/2020 07:00","1n32hnmxv1kgj",2345114529,"859",".041",".045","20,405.6",".00277",65.1257276
80703,"2","15/11/2020 07:00","1n32hnmxv1kgj",3263675114,"3,873","1.650","1.686","123,943.3",".00522",52.2540666
80704,"1","15/11/2020 08:00","1n32hnmxv1kgj",3263675114,"5,505","2.174","2.187","172,819.1",".00292",73.1462307
80704,"1","15/11/2020 08:00","1n32hnmxv1kgj",2345114529,"2,139",".066",".068","37,190.6",".00128",31.3506311
80704,"2","15/11/2020 08:00","1n32hnmxv1kgj",3263675114,"5,531","1.915","1.941","149,207.7",".00499",60.9609474
80705,"1","15/11/2020 09:00","1n32hnmxv1kgj",3263675114,"4,294","2.307","2.318","184,722.6",".00371",79.7007452
80705,"1","15/11/2020 09:00","1n32hnmxv1kgj",2345114529,"1,255",".056",".058","31,034.4",".00187",51.8278884
