AWRDATE,OBJECT,VALUE,RANK
"08/10/2021 00:00","HISTO_GPRS_10","78628656",6
"08/10/2021 00:00","HISTO_LOCATION_10_PK","72559469",7
"08/10/2021 00:00","POOL_CHARGING","33415710",8
"08/10/2021 00:00","HISTO_GPRS_10_IDX","14619486",9
"08/10/2021 00:00","CTRL_ASYNC_CALLBACK","12320077",10
"08/10/2021 01:00","SUBSCRIPTION_PRESENCE_LOCATION","11531793943",1
"08/10/2021 01:00","SUBSCRIPTION_CONSUMPTION","4276559499",2
"08/10/2021 01:00","SUBSCRIPTION","1921813489",3
"08/10/2021 01:00","HISTO_GPRS_10_PK","1109225111",4
"08/10/2021 01:00","SUBS_PRESENCE_LOCATION_01_IDX","796677355",5
"08/10/2021 01:00","HISTO_LOCATION_10_PK","73174834",6
"08/10/2021 01:00","HISTO_GPRS_10","72831525",7
"08/10/2021 01:00","POOL_CHARGING","33442516",8
"08/10/2021 01:00","CTRL_ASYNC_CALLBACK","25124861",9
"08/10/2021 01:00","HISTO_GPRS_10_IDX","15114145",10
"08/10/2021 02:00","SUBSCRIPTION_PRESENCE_LOCATION","11539221598",1
"08/10/2021 02:00","SUBSCRIPTION_CONSUMPTION","4279331994",2
"08/10/2021 02:00","SUBSCRIPTION","1923427593",3
"08/10/2021 02:00","HISTO_GPRS_10_PK","1116380267",4
"08/10/2021 02:00","SUBS_PRESENCE_LOCATION_01_IDX","797227602",5
"08/10/2021 02:00","HISTO_LOCATION_10_PK","73678735",6
"08/10/2021 02:00","HISTO_GPRS_10","67934248",7
"08/10/2021 02:00","POOL_CHARGING","33468350",8
"08/10/2021 02:00","CTRL_ASYNC_CALLBACK","25214091",9
"08/10/2021 02:00","HISTO_GPRS_10_IDX","14378265",10
"08/10/2021 03:00","SUBSCRIPTION_PRESENCE_LOCATION","11546642410",1
"08/10/2021 03:00","SUBSCRIPTION_CONSUMPTION","4282120336",2
"08/10/2021 03:00","SUBSCRIPTION","1924974894",3
"08/10/2021 03:00","HISTO_GPRS_10_PK","1123333281",4
"08/10/2021 03:00","SUBS_PRESENCE_LOCATION_01_IDX","797775528",5
"08/10/2021 03:00","HISTO_GPRS_10","80474510",6
"08/10/2021 03:00","HISTO_LOCATION_10_PK","74133062",7
"08/10/2021 03:00","POOL_CHARGING","33494470",8
"08/10/2021 03:00","CTRL_ASYNC_CALLBACK","25305527",9
"08/10/2021 03:00","HISTO_GPRS_10_IDX","14931143",10
"08/10/2021 04:00","SUBSCRIPTION_PRESENCE_LOCATION","11553722807",1
"08/10/2021 04:00","SUBSCRIPTION_CONSUMPTION","4284925513",2
"08/10/2021 04:00","SUBSCRIPTION","1926481525",3
"08/10/2021 04:00","HISTO_GPRS_10_PK","1129966567",4
"08/10/2021 04:00","SUBS_PRESENCE_LOCATION_01_IDX","798311420",5
"08/10/2021 04:00","HISTO_GPRS_10","81837191",6
"08/10/2021 04:00","HISTO_LOCATION_10_PK","74512101",7
"08/10/2021 04:00","POOL_CHARGING","33520922",8
"08/10/2021 04:00","CTRL_ASYNC_CALLBACK","25394972",9
"08/10/2021 04:00","HISTO_GPRS_10_IDX","14757730",10
"08/10/2021 05:00","SUBSCRIPTION_PRESENCE_LOCATION","11560330835",1
"08/10/2021 05:00","SUBSCRIPTION_CONSUMPTION","4287601278",2
"08/10/2021 05:00","SUBSCRIPTION","1927894401",3
"08/10/2021 05:00","HISTO_GPRS_10_PK","1136344566",4
"08/10/2021 05:00","SUBS_PRESENCE_LOCATION_01_IDX","798826623",5
"08/10/2021 05:00","HISTO_LOCATION_10_PK","74852666",6
"08/10/2021 05:00","HISTO_GPRS_10","73439207",7
"08/10/2021 05:00","POOL_CHARGING","33546396",8
"08/10/2021 05:00","HISTO_GPRS_10_IDX","14975965",9
"08/10/2021 05:00","CTRL_ASYNC_CALLBACK","12437391",10
"08/10/2021 06:00","SUBSCRIPTION_PRESENCE_LOCATION","11567131543",1
"08/10/2021 06:00","SUBSCRIPTION_CONSUMPTION","4290353585",2
"08/10/2021 06:00","SUBSCRIPTION","1929402495",3
"08/10/2021 06:00","HISTO_GPRS_10_PK","1142701499",4
"08/10/2021 06:00","SUBS_PRESENCE_LOCATION_01_IDX","799330719",5
"08/10/2021 06:00","HISTO_GPRS_10","93227271",6
"08/10/2021 06:00","POOL_CHARGING","33572936",7
"08/10/2021 06:00","HISTO_GPRS_10_IDX","14717505",8
"08/10/2021 06:00","CTRL_ASYNC_CALLBACK","13146210",9
"08/10/2021 06:00","COMMERCIAL_GROUP_SHARD","7997940",10
"08/10/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","11573981428",1
"08/10/2021 07:00","SUBSCRIPTION_CONSUMPTION","4293059183",2
"08/10/2021 07:00","SUBSCRIPTION","1931009859",3
"08/10/2021 07:00","HISTO_GPRS_10_PK","1149086795",4
"08/10/2021 07:00","SUBS_PRESENCE_LOCATION_01_IDX","799819348",5
"08/10/2021 07:00","HISTO_GPRS_10","86769471",6
"08/10/2021 07:00","HISTO_LOCATION_10_PK","75407925",7
"08/10/2021 07:00","POOL_CHARGING","33598780",8
"08/10/2021 07:00","HISTO_GPRS_10_IDX","14587603",9
"08/10/2021 07:00","CTRL_ASYNC_CALLBACK","12437814",10
"08/10/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","11581169079",1
"08/10/2021 08:00","SUBSCRIPTION_CONSUMPTION","4295792663",2
"08/10/2021 08:00","SUBSCRIPTION","1932636386",3
"08/10/2021 08:00","HISTO_GPRS_10_PK","1155658861",4
"08/10/2021 08:00","SUBS_PRESENCE_LOCATION_01_IDX","800316443",5
"08/10/2021 08:00","HISTO_GPRS_10","84464487",6
"08/10/2021 08:00","HISTO_LOCATION_10_PK","43509675",7
"08/10/2021 08:00","POOL_CHARGING","33624964",8
"08/10/2021 08:00","CTRL_ASYNC_CALLBACK","25763621",9
"08/10/2021 08:00","HISTO_GPRS_10_IDX","13600748",10
"08/10/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","11587946964",1
"08/10/2021 09:00","SUBSCRIPTION_CONSUMPTION","4298486085",2
"08/10/2021 09:00","SUBSCRIPTION","1934253162",3
"08/10/2021 09:00","HISTO_GPRS_10_PK","1161996659",4
"08/10/2021 09:00","SUBS_PRESENCE_LOCATION_01_IDX","800814286",5
"08/10/2021 09:00","HISTO_GPRS_10","84959498",6
"08/10/2021 09:00","HISTO_LOCATION_10_PK","43684713",7
"08/10/2021 09:00","POOL_CHARGING","33651078",8
"08/10/2021 09:00","HISTO_GPRS_10_IDX","14930926",9
"08/10/2021 09:00","COMMERCIAL_GROUP_SHARD","8036632",10
"08/10/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","11600656577",1
"08/10/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","11594854353",2
"08/10/2021 10:00","SUBSCRIPTION_CONSUMPTION","4303530070",3
"08/10/2021 10:00","SUBSCRIPTION_CONSUMPTION","4301154882",4
"08/10/2021 10:00","SUBSCRIPTION","1937267777",5
"08/10/2021 10:00","SUBSCRIPTION","1935870051",6
"08/10/2021 10:00","HISTO_GPRS_10_PK","1173901700",7
"08/10/2021 10:00","HISTO_GPRS_10_PK","1168299502",8
"08/10/2021 10:00","SUBS_PRESENCE_LOCATION_01_IDX","801738186",9
"08/10/2021 10:00","SUBS_PRESENCE_LOCATION_01_IDX","801321490",10
"08/10/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","11609266203",1
"08/10/2021 12:00","SUBSCRIPTION_CONSUMPTION","4306711319",2
"08/10/2021 12:00","SUBSCRIPTION","1939123387",3
"08/10/2021 12:00","HISTO_GPRS_10_PK","1181888084",4
"08/10/2021 12:00","SUBS_PRESENCE_LOCATION_01_IDX","802323442",5
"08/10/2021 12:00","HISTO_LOCATION_10_PK","76936664",6
"08/10/2021 12:00","HISTO_GPRS_10","75709404",7
"08/10/2021 12:00","POOL_CHARGING","33729384",8
"08/10/2021 12:00","HISTO_GPRS_10_IDX","14347496",9
"08/10/2021 12:00","COMMERCIAL_GROUP_SHARD","8075992",10
"08/10/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","11617262079",1
"08/10/2021 13:00","SUBSCRIPTION_CONSUMPTION","4309512500",2
"08/10/2021 13:00","SUBSCRIPTION","1940729777",3
"08/10/2021 13:00","HISTO_GPRS_10_PK","1189299109",4
"08/10/2021 13:00","SUBS_PRESENCE_LOCATION_01_IDX","802854480",5
"08/10/2021 13:00","HISTO_GPRS_10","82640422",6
"08/10/2021 13:00","HISTO_LOCATION_10_PK","77501971",7
"08/10/2021 13:00","POOL_CHARGING","33756182",8
"08/10/2021 13:00","HISTO_GPRS_10_IDX","15342279",9
"08/10/2021 13:00","CTRL_ASYNC_CALLBACK","13656800",10
"08/10/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","11626054442",1
"08/10/2021 14:00","SUBSCRIPTION_CONSUMPTION","4312448448",2
"08/10/2021 14:00","SUBSCRIPTION","1942453648",3
"08/10/2021 14:00","HISTO_GPRS_10_PK","1197223741",4
"08/10/2021 14:00","SUBS_PRESENCE_LOCATION_01_IDX","803407561",5
"08/10/2021 14:00","HISTO_LOCATION_10_PK","78153221",6
"08/10/2021 14:00","HISTO_GPRS_10","77662009",7
"08/10/2021 14:00","POOL_CHARGING","33783654",8
"08/10/2021 14:00","CTRL_ASYNC_CALLBACK","26307455",9
"08/10/2021 14:00","HISTO_GPRS_10_IDX","15728839",10
"08/10/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","11634485680",1
"08/10/2021 15:00","SUBSCRIPTION_CONSUMPTION","4315382258",2
"08/10/2021 15:00","SUBSCRIPTION","1944147358",3
"08/10/2021 15:00","HISTO_GPRS_10_PK","1205093258",4
"08/10/2021 15:00","SUBS_PRESENCE_LOCATION_01_IDX","803972144",5
"08/10/2021 15:00","HISTO_LOCATION_10_PK","78833928",6
"08/10/2021 15:00","HISTO_GPRS_10","74695851",7
"08/10/2021 15:00","POOL_CHARGING","33811208",8
"08/10/2021 15:00","HISTO_GPRS_10_IDX","15505855",9
"08/10/2021 15:00","CTRL_ASYNC_CALLBACK","12590079",10
"08/10/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","11644338376",1
"08/10/2021 16:00","SUBSCRIPTION_CONSUMPTION","4318377552",2
"08/10/2021 16:00","SUBSCRIPTION","1945906286",3
"08/10/2021 16:00","HISTO_GPRS_10_PK","1213346927",4
"08/10/2021 16:00","SUBS_PRESENCE_LOCATION_01_IDX","804553341",5
"08/10/2021 16:00","HISTO_GPRS_10","88272241",6
"08/10/2021 16:00","HISTO_LOCATION_10_PK","79531677",7
"08/10/2021 16:00","POOL_CHARGING","33839236",8
"08/10/2021 16:00","CTRL_ASYNC_CALLBACK","26491637",9
"08/10/2021 16:00","HISTO_GPRS_10_IDX","15713169",10
"08/10/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","11653379391",1
"08/10/2021 17:00","SUBSCRIPTION_CONSUMPTION","4321447935",2
"08/10/2021 17:00","SUBSCRIPTION","1947702917",3
"08/10/2021 17:00","HISTO_GPRS_10_PK","1221703652",4
"08/10/2021 17:00","SUBS_PRESENCE_LOCATION_01_IDX","805160564",5
"08/10/2021 17:00","HISTO_GPRS_10","85622034",6
"08/10/2021 17:00","HISTO_LOCATION_10_PK","80247820",7
"08/10/2021 17:00","POOL_CHARGING","33867482",8
"08/10/2021 17:00","HISTO_GPRS_10_IDX","15762284",9
"08/10/2021 17:00","CTRL_ASYNC_CALLBACK","12606697",10
"08/10/2021 18:00","SUBSCRIPTION_PRESENCE_LOCATION","11662015620",1
"08/10/2021 18:00","SUBSCRIPTION_CONSUMPTION","4324485403",2
"08/10/2021 18:00","SUBSCRIPTION","1949423098",3
"08/10/2021 18:00","HISTO_GPRS_10_PK","1229847077",4
"08/10/2021 18:00","SUBS_PRESENCE_LOCATION_01_IDX","805762967",5
"08/10/2021 18:00","HISTO_GPRS_10","87575931",6
"08/10/2021 18:00","HISTO_LOCATION_10_PK","80935161",7
"08/10/2021 18:00","POOL_CHARGING","33895662",8
"08/10/2021 18:00","CTRL_ASYNC_CALLBACK","26674284",9
"08/10/2021 18:00","HISTO_GPRS_10_IDX","15998086",10
"08/10/2021 19:00","SUBSCRIPTION_PRESENCE_LOCATION","11670953851",1
"08/10/2021 19:00","SUBSCRIPTION_CONSUMPTION","4327550586",2
"08/10/2021 19:00","SUBSCRIPTION","1951207219",3
"08/10/2021 19:00","HISTO_GPRS_10_PK","1238222478",4
"08/10/2021 19:00","SUBS_PRESENCE_LOCATION_01_IDX","806369192",5
"08/10/2021 19:00","HISTO_GPRS_10","85576998",6
"08/10/2021 19:00","HISTO_LOCATION_10_PK","81647234",7
"08/10/2021 19:00","POOL_CHARGING","33923754",8
"08/10/2021 19:00","HISTO_GPRS_10_IDX","15923152",9
"08/10/2021 19:00","CTRL_ASYNC_CALLBACK","14143435",10
"08/10/2021 20:00","SUBSCRIPTION_PRESENCE_LOCATION","11679475014",1
"08/10/2021 20:00","SUBSCRIPTION_CONSUMPTION","4330518245",2
"08/10/2021 20:00","SUBSCRIPTION","1952871143",3
"08/10/2021 20:00","HISTO_GPRS_10_PK","1246188636",4
"08/10/2021 20:00","SUBS_PRESENCE_LOCATION_01_IDX","806951650",5
"08/10/2021 20:00","HISTO_LOCATION_10_PK","82344807",6
"08/10/2021 20:00","HISTO_GPRS_10","79924968",7
"08/10/2021 20:00","POOL_CHARGING","33951374",8
"08/10/2021 20:00","HISTO_GPRS_10_IDX","15698345",9
"08/10/2021 20:00","COMMERCIAL_GROUP_SHARD","8189264",10
"08/10/2021 21:00","SUBSCRIPTION_PRESENCE_LOCATION","11688755855",1
"08/10/2021 21:00","SUBSCRIPTION_CONSUMPTION","4333533730",2
"08/10/2021 21:00","SUBSCRIPTION","1954521438",3
"08/10/2021 21:00","HISTO_GPRS_10_PK","1254479195",4
"08/10/2021 21:00","SUBS_PRESENCE_LOCATION_01_IDX","807548902",5
"08/10/2021 21:00","HISTO_LOCATION_10_PK","83085965",6
"08/10/2021 21:00","HISTO_GPRS_10","82780597",7
"08/10/2021 21:00","POOL_CHARGING","33979394",8
"08/10/2021 21:00","HISTO_GPRS_10_IDX","16356914",9
"08/10/2021 21:00","COMMERCIAL_GROUP_SHARD","8203754",10
"08/10/2021 22:00","SUBSCRIPTION_PRESENCE_LOCATION","11698363672",1
"08/10/2021 22:00","SUBSCRIPTION_CONSUMPTION","4336578325",2
"08/10/2021 22:00","SUBSCRIPTION","1956180440",3
"08/10/2021 22:00","HISTO_GPRS_10_PK","1262881902",4
"08/10/2021 22:00","SUBS_PRESENCE_LOCATION_01_IDX","808175285",5
"08/10/2021 22:00","HISTO_GPRS_10","86051014",6
"08/10/2021 22:00","HISTO_LOCATION_10_PK","83830606",7
"08/10/2021 22:00","POOL_CHARGING","34007720",8
"08/10/2021 22:00","CTRL_ASYNC_CALLBACK","27042189",9
"08/10/2021 22:00","HISTO_GPRS_10_IDX","15400514",10
"08/10/2021 23:00","SUBSCRIPTION_PRESENCE_LOCATION","11707615702",1
"08/10/2021 23:00","SUBSCRIPTION_CONSUMPTION","4339669163",2
"08/10/2021 23:00","SUBSCRIPTION","1957743785",3
"08/10/2021 23:00","HISTO_GPRS_10_PK","1271508019",4
"08/10/2021 23:00","SUBS_PRESENCE_LOCATION_01_IDX","808819674",5
"08/10/2021 23:00","HISTO_GPRS_10","92358239",6
"08/10/2021 23:00","HISTO_LOCATION_10_PK","84568807",7
"08/10/2021 23:00","POOL_CHARGING","34036534",8
"08/10/2021 23:00","HISTO_GPRS_10_IDX","16120279",9
"08/10/2021 23:00","CTRL_ASYNC_CALLBACK","14448870",10
"09/10/2021 00:00","SUBSCRIPTION_PRESENCE_LOCATION","11718318291",1
"09/10/2021 00:00","SUBSCRIPTION_CONSUMPTION","4342692019",2
"09/10/2021 00:00","SUBSCRIPTION","1959277046",3
"09/10/2021 00:00","HISTO_GPRS_10_PK","1279899419",4
"09/10/2021 00:00","SUBS_PRESENCE_LOCATION_01_IDX","809431105",5
"09/10/2021 00:00","HISTO_LOCATION_10_PK","85269521",6
"09/10/2021 00:00","HISTO_GPRS_10","82613166",7
"09/10/2021 00:00","POOL_CHARGING","34064546",8
"09/10/2021 00:00","CTRL_ASYNC_CALLBACK","27226732",9
"09/10/2021 00:00","HISTO_GPRS_10_IDX","16691726",10
"09/10/2021 01:00","SUBSCRIPTION_PRESENCE_LOCATION","11726852343",1
"09/10/2021 01:00","SUBSCRIPTION_CONSUMPTION","4345675002",2
"09/10/2021 01:00","SUBSCRIPTION","1960886689",3
"09/10/2021 01:00","HISTO_GPRS_10_PK","1287738394",4
"09/10/2021 01:00","SUBS_PRESENCE_LOCATION_01_IDX","810030864",5
"09/10/2021 01:00","HISTO_GPRS_10","89671606",6
"09/10/2021 01:00","HISTO_LOCATION_10_PK","85898496",7
"09/10/2021 01:00","POOL_CHARGING","34092888",8
"09/10/2021 01:00","CTRL_ASYNC_CALLBACK","27319265",9
"09/10/2021 01:00","HISTO_GPRS_10_IDX","16794318",10
"09/10/2021 02:00","SUBSCRIPTION_PRESENCE_LOCATION","11734864049",1
"09/10/2021 02:00","SUBSCRIPTION_CONSUMPTION","4348580502",2
"09/10/2021 02:00","SUBSCRIPTION","1962492324",3
"09/10/2021 02:00","HISTO_GPRS_10_PK","1295220732",4
"09/10/2021 02:00","SUBS_PRESENCE_LOCATION_01_IDX","810596885",5
"09/10/2021 02:00","HISTO_GPRS_10","97285264",6
"09/10/2021 02:00","HISTO_LOCATION_10_PK","86442714",7
"09/10/2021 02:00","POOL_CHARGING","34119998",8
"09/10/2021 02:00","HISTO_GPRS_10_IDX","17208543",9
"09/10/2021 02:00","COMMERCIAL_GROUP_SHARD","8275646",10
"09/10/2021 03:00","SUBSCRIPTION_PRESENCE_LOCATION","11742547494",1
"09/10/2021 03:00","SUBSCRIPTION_CONSUMPTION","4351417633",2
"09/10/2021 03:00","SUBSCRIPTION","1964026460",3
"09/10/2021 03:00","HISTO_GPRS_10_PK","1302268578",4
"09/10/2021 03:00","SUBS_PRESENCE_LOCATION_01_IDX","811145343",5
"09/10/2021 03:00","HISTO_GPRS_10","98395066",6
"09/10/2021 03:00","HISTO_LOCATION_10_PK","86912836",7
"09/10/2021 03:00","POOL_CHARGING","34146606",8
"09/10/2021 03:00","HISTO_GPRS_10_IDX","17876560",9
"09/10/2021 03:00","COMMERCIAL_GROUP_SHARD","8288522",10
"09/10/2021 04:00","SUBSCRIPTION_PRESENCE_LOCATION","11749494186",1
"09/10/2021 04:00","SUBSCRIPTION_CONSUMPTION","4354154659",2
"09/10/2021 04:00","SUBSCRIPTION","1965486210",3
"09/10/2021 04:00","HISTO_GPRS_10_PK","1308916676",4
"09/10/2021 04:00","SUBS_PRESENCE_LOCATION_01_IDX","811664959",5
"09/10/2021 04:00","HISTO_LOCATION_10_PK","87320516",6
"09/10/2021 04:00","HISTO_GPRS_10","69657832",7
"09/10/2021 04:00","POOL_CHARGING","34172510",8
"09/10/2021 04:00","CTRL_ASYNC_CALLBACK","27608217",9
"09/10/2021 04:00","HISTO_GPRS_10_IDX","17731072",10
"09/10/2021 05:00","SUBSCRIPTION_PRESENCE_LOCATION","11756742350",1
"09/10/2021 05:00","SUBSCRIPTION_CONSUMPTION","4356919134",2
"09/10/2021 05:00","SUBSCRIPTION","1966991027",3
"09/10/2021 05:00","HISTO_GPRS_10_PK","1315535290",4
"09/10/2021 05:00","SUBS_PRESENCE_LOCATION_01_IDX","812193715",5
"09/10/2021 05:00","HISTO_GPRS_10","91292055",6
"09/10/2021 05:00","HISTO_LOCATION_10_PK","87688078",7
"09/10/2021 05:00","POOL_CHARGING","34199316",8
"09/10/2021 05:00","HISTO_GPRS_10_IDX","17399336",9
"09/10/2021 05:00","CTRL_ASYNC_CALLBACK","14934361",10
"09/10/2021 06:00","SUBSCRIPTION_PRESENCE_LOCATION","11763109915",1
"09/10/2021 06:00","SUBSCRIPTION_CONSUMPTION","4359605284",2
"09/10/2021 06:00","SUBSCRIPTION","1968388502",3
"09/10/2021 06:00","HISTO_GPRS_10_PK","1321511421",4
"09/10/2021 06:00","SUBS_PRESENCE_LOCATION_01_IDX","812684313",5
"09/10/2021 06:00","HISTO_LOCATION_10_PK","87993531",6
"09/10/2021 06:00","HISTO_GPRS_10","80671438",7
"09/10/2021 06:00","POOL_CHARGING","34224904",8
"09/10/2021 06:00","CTRL_ASYNC_CALLBACK","27799599",9
"09/10/2021 06:00","HISTO_GPRS_10_IDX","18025480",10
"09/10/2021 07:00","SUBSCRIPTION_PRESENCE_LOCATION","11769790020",1
"09/10/2021 07:00","SUBSCRIPTION_CONSUMPTION","4362321003",2
"09/10/2021 07:00","SUBSCRIPTION","1969834804",3
"09/10/2021 07:00","HISTO_GPRS_10_PK","1327421297",4
"09/10/2021 07:00","SUBS_PRESENCE_LOCATION_01_IDX","813178815",5
"09/10/2021 07:00","HISTO_GPRS_10","103999122",6
"09/10/2021 07:00","HISTO_LOCATION_10_PK","88262915",7
"09/10/2021 07:00","POOL_CHARGING","34251216",8
"09/10/2021 07:00","HISTO_GPRS_10_IDX","17186566",9
"09/10/2021 07:00","COMMERCIAL_GROUP_SHARD","8339886",10
"09/10/2021 08:00","SUBSCRIPTION_PRESENCE_LOCATION","11776174666",1
"09/10/2021 08:00","SUBSCRIPTION_CONSUMPTION","4364992470",2
"09/10/2021 08:00","SUBSCRIPTION","1971233481",3
"09/10/2021 08:00","HISTO_GPRS_10_PK","1333124434",4
"09/10/2021 08:00","SUBS_PRESENCE_LOCATION_01_IDX","813661419",5
"09/10/2021 08:00","HISTO_LOCATION_10_PK","88509954",6
"09/10/2021 08:00","HISTO_GPRS_10","86441108",7
"09/10/2021 08:00","POOL_CHARGING","34277552",8
"09/10/2021 08:00","CTRL_ASYNC_CALLBACK","27992347",9
"09/10/2021 08:00","HISTO_GPRS_10_IDX","18394032",10
"09/10/2021 09:00","SUBSCRIPTION_PRESENCE_LOCATION","11782422998",1
"09/10/2021 09:00","SUBSCRIPTION_CONSUMPTION","4367661790",2
"09/10/2021 09:00","SUBSCRIPTION","1972621078",3
"09/10/2021 09:00","HISTO_GPRS_10_PK","1338859999",4
"09/10/2021 09:00","SUBS_PRESENCE_LOCATION_01_IDX","814149058",5
"09/10/2021 09:00","HISTO_GPRS_10","100768632",6
"09/10/2021 09:00","HISTO_LOCATION_10_PK","38143868",7
"09/10/2021 09:00","POOL_CHARGING","34303634",8
"09/10/2021 09:00","HISTO_GPRS_10_IDX","18298158",9
"09/10/2021 09:00","COMMERCIAL_GROUP_SHARD","8365338",10
"09/10/2021 10:00","SUBSCRIPTION_PRESENCE_LOCATION","11788954086",1
"09/10/2021 10:00","SUBSCRIPTION_CONSUMPTION","4370318568",2
"09/10/2021 10:00","SUBSCRIPTION","1974013198",3
"09/10/2021 10:00","HISTO_GPRS_10_PK","1344618229",4
"09/10/2021 10:00","SUBS_PRESENCE_LOCATION_01_IDX","814635684",5
"09/10/2021 10:00","HISTO_GPRS_10","90543126",6
"09/10/2021 10:00","HISTO_LOCATION_10_PK","50736882",7
"09/10/2021 10:00","POOL_CHARGING","34329594",8
"09/10/2021 10:00","CTRL_ASYNC_CALLBACK","28184978",9
"09/10/2021 10:00","HISTO_GPRS_10_IDX","17848253",10
"09/10/2021 11:00","SUBSCRIPTION_PRESENCE_LOCATION","11795385594",1
"09/10/2021 11:00","SUBSCRIPTION_CONSUMPTION","4373000845",2
"09/10/2021 11:00","SUBSCRIPTION","1975457231",3
"09/10/2021 11:00","HISTO_GPRS_10_PK","1350516674",4
"09/10/2021 11:00","SUBS_PRESENCE_LOCATION_01_IDX","815118521",5
"09/10/2021 11:00","HISTO_GPRS_10","95684549",6
"09/10/2021 11:00","HISTO_LOCATION_10_PK","38394662",7
"09/10/2021 11:00","POOL_CHARGING","34355744",8
"09/10/2021 11:00","CTRL_ASYNC_CALLBACK","28281528",9
"09/10/2021 11:00","HISTO_GPRS_10_IDX","17952979",10
"09/10/2021 12:00","SUBSCRIPTION_PRESENCE_LOCATION","11802234097",1
"09/10/2021 12:00","SUBSCRIPTION_CONSUMPTION","4375709254",2
"09/10/2021 12:00","SUBSCRIPTION","1976884331",3
"09/10/2021 12:00","HISTO_GPRS_10_PK","1356812322",4
"09/10/2021 12:00","SUBS_PRESENCE_LOCATION_01_IDX","815614111",5
"09/10/2021 12:00","HISTO_LOCATION_10_PK","89631952",6
"09/10/2021 12:00","HISTO_GPRS_10","88975637",7
"09/10/2021 12:00","POOL_CHARGING","34381956",8
"09/10/2021 12:00","HISTO_GPRS_10_IDX","17592214",9
"09/10/2021 12:00","CTRL_ASYNC_CALLBACK","15543067",10
"09/10/2021 13:00","SUBSCRIPTION_PRESENCE_LOCATION","11809408612",1
"09/10/2021 13:00","SUBSCRIPTION_CONSUMPTION","4378465591",2
"09/10/2021 13:00","SUBSCRIPTION","1978312834",3
"09/10/2021 13:00","HISTO_GPRS_10_PK","1363391803",4
"09/10/2021 13:00","SUBS_PRESENCE_LOCATION_01_IDX","816121092",5
"09/10/2021 13:00","HISTO_GPRS_10","98890978",6
"09/10/2021 13:00","HISTO_LOCATION_10_PK","90071831",7
"09/10/2021 13:00","POOL_CHARGING","34408224",8
"09/10/2021 13:00","HISTO_GPRS_10_IDX","17676743",9
"09/10/2021 13:00","CTRL_ASYNC_CALLBACK","15623794",10
"09/10/2021 14:00","SUBSCRIPTION_PRESENCE_LOCATION","11816821410",1
"09/10/2021 14:00","SUBSCRIPTION_CONSUMPTION","4381243953",2
"09/10/2021 14:00","SUBSCRIPTION","1979753803",3
"09/10/2021 14:00","HISTO_GPRS_10_PK","1370253401",4
"09/10/2021 14:00","SUBS_PRESENCE_LOCATION_01_IDX","816639499",5
"09/10/2021 14:00","HISTO_GPRS_10","101488390",6
"09/10/2021 14:00","HISTO_LOCATION_10_PK","90581762",7
"09/10/2021 14:00","POOL_CHARGING","34434626",8
"09/10/2021 14:00","HISTO_GPRS_10_IDX","18006142",9
"09/10/2021 14:00","COMMERCIAL_GROUP_SHARD","8429308",10
"09/10/2021 15:00","SUBSCRIPTION_PRESENCE_LOCATION","11825052543",1
"09/10/2021 15:00","SUBSCRIPTION_CONSUMPTION","4384120399",2
"09/10/2021 15:00","SUBSCRIPTION","1981300045",3
"09/10/2021 15:00","HISTO_GPRS_10_PK","1377481171",4
"09/10/2021 15:00","SUBS_PRESENCE_LOCATION_01_IDX","817180058",5
"09/10/2021 15:00","HISTO_LOCATION_10_PK","91142940",6
"09/10/2021 15:00","HISTO_GPRS_10","90660958",7
"09/10/2021 15:00","POOL_CHARGING","34461290",8
"09/10/2021 15:00","HISTO_GPRS_10_IDX","18471330",9
"09/10/2021 15:00","COMMERCIAL_GROUP_SHARD","8442530",10
"09/10/2021 16:00","SUBSCRIPTION_PRESENCE_LOCATION","11832967336",1
"09/10/2021 16:00","SUBSCRIPTION_CONSUMPTION","4386959857",2
"09/10/2021 16:00","SUBSCRIPTION","1982856711",3
"09/10/2021 16:00","HISTO_GPRS_10_PK","1384741250",4
"09/10/2021 16:00","SUBS_PRESENCE_LOCATION_01_IDX","817723736",5
"09/10/2021 16:00","HISTO_GPRS_10","95974683",6
"09/10/2021 16:00","HISTO_LOCATION_10_PK","91719370",7
"09/10/2021 16:00","POOL_CHARGING","34488120",8
"09/10/2021 16:00","HISTO_GPRS_10_IDX","17989506",9
"09/10/2021 16:00","CTRL_ASYNC_CALLBACK","12900102",10
"09/10/2021 17:00","SUBSCRIPTION_PRESENCE_LOCATION","11841133255",1
"09/10/2021 17:00","SUBSCRIPTION_CONSUMPTION","4389884127",2
"09/10/2021 17:00","SUBSCRIPTION","1984475922",3
